G11_shinriki
06.09.2021
19:34:38
shinriki oszillator
DFT of V1
shinriki oszillator 
Chaos_Versuch
V1(V) V2(V) V3(V) cutX(V) cutY(V) DFTfq(Hz) DFTY(power)

2,252E+0 1,771E-1 4,398E-1 2,998E-1 -6,583E-2 3,003E+1 2,030E+0
2,121E+0 3,272E-1 1,937E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,145E+0 3,295E-1 2,010E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,168E+0 3,323E-1 2,079E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,189E+0 3,345E-1 2,153E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,210E+0 3,363E-1 2,219E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,229E+0 3,383E-1 2,295E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,247E+0 3,399E-1 2,365E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,264E+0 3,415E-1 2,435E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,280E+0 3,425E-1 2,507E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,294E+0 3,435E-1 2,576E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,308E+0 3,443E-1 2,644E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,320E+0 3,448E-1 2,711E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,331E+0 3,452E-1 2,783E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,340E+0 3,450E-1 2,854E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,348E+0 3,445E-1 2,925E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,356E+0 3,442E-1 2,989E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,363E+0 3,429E-1 3,060E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,368E+0 3,415E-1 3,129E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,373E+0 3,399E-1 3,198E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,377E+0 3,379E-1 3,261E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,380E+0 3,355E-1 3,328E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,382E+0 3,323E-1 3,392E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,383E+0 3,297E-1 3,457E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,384E+0 3,261E-1 3,521E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,384E+0 3,221E-1 3,583E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,383E+0 3,183E-1 3,643E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,382E+0 3,136E-1 3,702E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,380E+0 3,088E-1 3,761E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,376E+0 3,034E-1 3,820E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,373E+0 2,979E-1 3,878E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,369E+0 2,918E-1 3,932E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,364E+0 2,856E-1 3,983E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,359E+0 2,787E-1 4,038E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,353E+0 2,719E-1 4,087E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,347E+0 2,645E-1 4,135E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,340E+0 2,568E-1 4,176E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,332E+0 2,489E-1 4,219E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,324E+0 2,403E-1 4,261E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,316E+0 2,319E-1 4,301E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,307E+0 2,229E-1 4,342E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,297E+0 2,137E-1 4,373E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,287E+0 2,041E-1 4,408E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,276E+0 1,946E-1 4,441E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,265E+0 1,845E-1 4,465E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,254E+0 1,743E-1 4,495E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,241E+0 1,636E-1 4,518E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,229E+0 1,529E-1 4,541E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,216E+0 1,422E-1 4,559E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,202E+0 1,309E-1 4,579E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,189E+0 1,195E-1 4,592E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,175E+0 1,077E-1 4,604E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,160E+0 9,632E-2 4,617E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,145E+0 8,430E-2 4,627E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,129E+0 7,212E-2 4,630E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,114E+0 5,978E-2 4,632E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,098E+0 4,760E-2 4,628E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,081E+0 3,509E-2 4,628E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,064E+0 2,258E-2 4,622E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,047E+0 9,910E-3 4,614E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,030E+0 -2,598E-3 4,604E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,012E+0 -1,527E-2 4,587E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,993E+0 -2,811E-2 4,569E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,975E+0 -4,095E-2 4,549E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,956E+0 -5,362E-2 4,525E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,937E+0 -6,629E-2 4,500E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,918E+0 -7,929E-2 4,469E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,899E+0 -9,197E-2 4,438E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,879E+0 -1,045E-1 4,400E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,859E+0 -1,168E-1 4,362E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,839E+0 -1,293E-1 4,322E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,818E+0 -1,418E-1 4,273E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,798E+0 -1,540E-1 4,233E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,777E+0 -1,659E-1 4,181E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,756E+0 -1,779E-1 4,130E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,735E+0 -1,897E-1 4,072E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,714E+0 -2,011E-1 4,021E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,692E+0 -2,123E-1 3,957E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,671E+0 -2,236E-1 3,894E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,649E+0 -2,342E-1 3,833E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,627E+0 -2,450E-1 3,763E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,605E+0 -2,556E-1 3,695E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,583E+0 -2,654E-1 3,624E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,561E+0 -2,751E-1 3,555E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,539E+0 -2,847E-1 3,476E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,517E+0 -2,941E-1 3,401E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,494E+0 -3,030E-1 3,325E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,472E+0 -3,110E-1 3,243E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,449E+0 -3,193E-1 3,157E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,426E+0 -3,273E-1 3,078E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,404E+0 -3,349E-1 2,991E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,382E+0 -3,420E-1 2,904E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,359E+0 -3,489E-1 2,823E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,336E+0 -3,550E-1 2,731E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,314E+0 -3,611E-1 2,640E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,291E+0 -3,668E-1 2,556E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,269E+0 -3,721E-1 2,463E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,246E+0 -3,769E-1 2,372E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,223E+0 -3,813E-1 2,277E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,199E+0 -3,853E-1 2,186E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,176E+0 -3,890E-1 2,092E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,153E+0 -3,918E-1 2,002E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,130E+0 -3,948E-1 1,905E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,107E+0 -3,969E-1 1,816E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,084E+0 -3,988E-1 1,714E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,061E+0 -4,004E-1 1,625E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,038E+0 -4,014E-1 1,531E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,015E+0 -4,024E-1 1,439E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,912E-1 -4,024E-1 1,347E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,681E-1 -4,022E-1 1,253E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,452E-1 -4,019E-1 1,162E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,225E-1 -4,007E-1 1,072E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,998E-1 -3,992E-1 9,796E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,774E-1 -3,976E-1 8,891E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,546E-1 -3,956E-1 8,019E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,322E-1 -3,933E-1 7,146E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,104E-1 -3,900E-1 6,241E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,886E-1 -3,871E-1 5,385E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,665E-1 -3,834E-1 4,546E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,441E-1 -3,795E-1 3,723E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,219E-1 -3,752E-1 2,917E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,003E-1 -3,708E-1 2,094E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,786E-1 -3,658E-1 1,287E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,574E-1 -3,607E-1 5,137E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,365E-1 -3,548E-1 -2,763E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,161E-1 -3,492E-1 -1,000E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,953E-1 -3,433E-1 -1,774E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,754E-1 -3,365E-1 -2,465E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,558E-1 -3,300E-1 -3,206E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,367E-1 -3,230E-1 -3,848E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,180E-1 -3,160E-1 -4,539E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,994E-1 -3,084E-1 -5,214E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,816E-1 -3,008E-1 -5,773E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,637E-1 -2,929E-1 -6,415E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,462E-1 -2,847E-1 -7,008E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,293E-1 -2,765E-1 -7,600E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,128E-1 -2,682E-1 -8,127E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,970E-1 -2,595E-1 -8,637E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,810E-1 -2,508E-1 -9,114E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,661E-1 -2,417E-1 -9,658E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,517E-1 -2,329E-1 -1,009E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,374E-1 -2,236E-1 -1,055E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,239E-1 -2,144E-1 -1,097E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,113E-1 -2,047E-1 -1,135E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,991E-1 -1,952E-1 -1,175E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,871E-1 -1,856E-1 -1,208E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,759E-1 -1,759E-1 -1,244E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,657E-1 -1,660E-1 -1,275E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,560E-1 -1,562E-1 -1,305E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,467E-1 -1,461E-1 -1,331E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,380E-1 -1,362E-1 -1,356E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,301E-1 -1,262E-1 -1,384E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,227E-1 -1,160E-1 -1,404E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,158E-1 -1,058E-1 -1,425E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,097E-1 -9,575E-2 -1,440E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,046E-1 -8,555E-2 -1,456E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,000E-1 -7,534E-2 -1,469E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,964E-1 -6,563E-2 -1,479E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,931E-1 -5,559E-2 -1,484E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,905E-1 -4,555E-2 -1,492E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,890E-1 -3,535E-2 -1,501E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,877E-1 -2,548E-2 -1,499E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,877E-1 -1,560E-2 -1,502E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,880E-1 -5,561E-3 -1,501E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,888E-1 4,314E-3 -1,492E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,910E-1 1,435E-2 -1,489E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,936E-1 2,374E-2 -1,478E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,969E-1 3,312E-2 -1,469E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,012E-1 4,299E-2 -1,456E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,061E-1 5,204E-2 -1,441E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,114E-1 6,142E-2 -1,423E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,178E-1 7,048E-2 -1,404E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,250E-1 7,969E-2 -1,379E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,326E-1 8,858E-2 -1,356E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,413E-1 9,730E-2 -1,336E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,504E-1 1,059E-1 -1,303E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,606E-1 1,144E-1 -1,277E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,711E-1 1,225E-1 -1,242E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,823E-1 1,305E-1 -1,206E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,941E-1 1,383E-1 -1,171E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,067E-1 1,463E-1 -1,135E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,200E-1 1,536E-1 -1,097E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,336E-1 1,610E-1 -1,058E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,483E-1 1,684E-1 -1,015E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,636E-1 1,753E-1 -9,723E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,796E-1 1,821E-1 -9,295E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,959E-1 1,886E-1 -8,835E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,131E-1 1,951E-1 -8,357E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,309E-1 2,012E-1 -7,847E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,493E-1 2,071E-1 -7,386E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,683E-1 2,130E-1 -6,843E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,877E-1 2,184E-1 -6,316E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,076E-1 2,239E-1 -5,839E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,283E-1 2,286E-1 -5,280E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,492E-1 2,339E-1 -4,736E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,710E-1 2,384E-1 -4,160E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,939E-1 2,428E-1 -3,601E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,161E-1 2,469E-1 -3,041E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,393E-1 2,512E-1 -2,449E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,626E-1 2,551E-1 -1,856E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,867E-1 2,584E-1 -1,280E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,114E-1 2,617E-1 -6,713E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,367E-1 2,648E-1 -6,231E-4 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,625E-1 2,681E-1 5,467E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,881E-1 2,708E-1 1,238E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,142E-1 2,734E-1 1,863E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,406E-1 2,757E-1 2,456E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,676E-1 2,777E-1 3,048E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,944E-1 2,797E-1 3,690E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,219E-1 2,811E-1 4,316E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,502E-1 2,828E-1 4,957E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,785E-1 2,839E-1 5,616E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,007E+0 2,851E-1 6,225E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,036E+0 2,862E-1 6,850E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,065E+0 2,869E-1 7,476E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,094E+0 2,876E-1 8,117E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,124E+0 2,881E-1 8,776E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,154E+0 2,882E-1 9,385E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,183E+0 2,884E-1 9,994E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,214E+0 2,881E-1 1,065E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,244E+0 2,881E-1 1,123E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,275E+0 2,876E-1 1,189E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,306E+0 2,871E-1 1,248E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,336E+0 2,864E-1 1,309E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,367E+0 2,856E-1 1,371E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,398E+0 2,846E-1 1,432E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,429E+0 2,833E-1 1,487E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,461E+0 2,823E-1 1,547E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,492E+0 2,808E-1 1,605E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,523E+0 2,795E-1 1,666E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,554E+0 2,779E-1 1,722E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,585E+0 2,764E-1 1,778E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,616E+0 2,747E-1 1,837E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,646E+0 2,729E-1 1,893E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,677E+0 2,709E-1 1,944E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,708E+0 2,693E-1 2,002E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,737E+0 2,670E-1 2,054E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,767E+0 2,650E-1 2,112E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,795E+0 2,630E-1 2,160E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,823E+0 2,611E-1 2,217E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,849E+0 2,588E-1 2,265E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,876E+0 2,566E-1 2,319E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,901E+0 2,543E-1 2,365E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,926E+0 2,523E-1 2,416E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,950E+0 2,500E-1 2,467E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,972E+0 2,479E-1 2,514E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,994E+0 2,454E-1 2,561E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,015E+0 2,431E-1 2,612E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,034E+0 2,408E-1 2,653E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,052E+0 2,387E-1 2,701E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,069E+0 2,362E-1 2,744E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,084E+0 2,336E-1 2,790E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,098E+0 2,313E-1 2,830E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,110E+0 2,288E-1 2,876E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,122E+0 2,262E-1 2,920E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,132E+0 2,232E-1 2,956E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,141E+0 2,206E-1 2,999E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,149E+0 2,178E-1 3,040E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,155E+0 2,147E-1 3,080E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,161E+0 2,114E-1 3,114E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,165E+0 2,081E-1 3,154E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,169E+0 2,046E-1 3,190E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,171E+0 2,013E-1 3,226E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,173E+0 1,974E-1 3,261E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,174E+0 1,933E-1 3,294E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,174E+0 1,893E-1 3,327E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,174E+0 1,852E-1 3,361E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,172E+0 1,804E-1 3,391E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,171E+0 1,760E-1 3,424E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,168E+0 1,709E-1 3,452E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,165E+0 1,663E-1 3,480E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,161E+0 1,610E-1 3,506E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,157E+0 1,557E-1 3,529E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,153E+0 1,500E-1 3,554E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,148E+0 1,444E-1 3,578E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,142E+0 1,386E-1 3,600E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,136E+0 1,325E-1 3,616E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,130E+0 1,266E-1 3,634E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,123E+0 1,200E-1 3,654E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
