G11_shinriki
06.09.2021
19:41:14
shinriki oszillator
DFT of V1
shinriki oszillator 
Chaos_Versuch
V1(V) V2(V) V3(V) cutX(V) cutY(V) DFTfq(Hz) DFTY(power)

7,769E-1 2,341E-2 1,291E-1 1,136E+0 -5,915E-2 3,003E+1 2,553E+0
1,192E+0 8,582E-4 -1,576E-2 0,000E+0 0,000E+0 8,048E+3 2,866E-9
1,203E+0 1,024E-2 -1,511E-2 0,000E+0 0,000E+0 8,078E+3 3,073E-9
1,215E+0 1,962E-2 -1,494E-2 0,000E+0 0,000E+0 8,108E+3 1,395E-9
1,228E+0 2,867E-2 -1,412E-2 0,000E+0 0,000E+0 8,138E+3 1,366E-9
1,241E+0 3,789E-2 -1,313E-2 0,000E+0 0,000E+0 8,168E+3 1,475E-9
1,256E+0 4,744E-2 -1,181E-2 0,000E+0 0,000E+0 8,198E+3 2,310E-9
1,272E+0 5,682E-2 -1,066E-2 0,000E+0 0,000E+0 8,228E+3 1,697E-9
1,288E+0 6,636E-2 -9,511E-3 0,000E+0 0,000E+0 8,258E+3 1,993E-9
1,305E+0 7,558E-2 -7,042E-3 0,000E+0 0,000E+0 8,288E+3 1,604E-9
1,323E+0 8,496E-2 -4,902E-3 0,000E+0 0,000E+0 8,318E+3 1,042E-9
1,342E+0 9,401E-2 -3,421E-3 0,000E+0 0,000E+0 8,348E+3 1,224E-9
1,362E+0 1,032E-1 -4,585E-4 0,000E+0 0,000E+0 8,378E+3 1,079E-9
1,382E+0 1,124E-1 2,010E-3 0,000E+0 0,000E+0 8,408E+3 2,217E-9
1,403E+0 1,213E-1 4,808E-3 0,000E+0 0,000E+0 8,438E+3 1,644E-9
1,425E+0 1,304E-1 7,771E-3 0,000E+0 0,000E+0 8,468E+3 9,946E-10
1,447E+0 1,396E-1 1,123E-2 0,000E+0 0,000E+0 8,498E+3 9,313E-10
1,470E+0 1,482E-1 1,501E-2 0,000E+0 0,000E+0 8,529E+3 1,067E-9
1,494E+0 1,569E-1 1,847E-2 0,000E+0 0,000E+0 8,559E+3 1,037E-9
1,519E+0 1,659E-1 2,225E-2 0,000E+0 0,000E+0 8,589E+3 1,038E-9
1,545E+0 1,748E-1 2,604E-2 0,000E+0 0,000E+0 8,619E+3 9,285E-10
1,571E+0 1,832E-1 3,081E-2 0,000E+0 0,000E+0 8,649E+3 8,158E-10
1,598E+0 1,918E-1 3,509E-2 0,000E+0 0,000E+0 8,679E+3 1,513E-9
1,625E+0 1,998E-1 3,970E-2 0,000E+0 0,000E+0 8,709E+3 1,210E-9
1,653E+0 2,082E-1 4,447E-2 0,000E+0 0,000E+0 8,739E+3 1,218E-9
1,681E+0 2,163E-1 4,941E-2 0,000E+0 0,000E+0 8,769E+3 9,397E-10
1,710E+0 2,244E-1 5,435E-2 0,000E+0 0,000E+0 8,799E+3 1,028E-9
1,740E+0 2,323E-1 5,994E-2 0,000E+0 0,000E+0 8,829E+3 9,932E-10
1,769E+0 2,403E-1 6,537E-2 0,000E+0 0,000E+0 8,859E+3 1,275E-9
1,800E+0 2,479E-1 7,097E-2 0,000E+0 0,000E+0 8,889E+3 9,270E-10
1,830E+0 2,556E-1 7,690E-2 0,000E+0 0,000E+0 8,919E+3 1,270E-9
1,861E+0 2,630E-1 8,249E-2 0,000E+0 0,000E+0 8,949E+3 1,102E-9
1,893E+0 2,706E-1 8,891E-2 0,000E+0 0,000E+0 8,979E+3 8,517E-10
1,923E+0 2,779E-1 9,467E-2 0,000E+0 0,000E+0 9,009E+3 7,689E-10
1,954E+0 2,849E-1 1,014E-1 0,000E+0 0,000E+0 9,039E+3 6,093E-10
1,984E+0 2,923E-1 1,080E-1 0,000E+0 0,000E+0 9,069E+3 5,037E-10
2,015E+0 2,989E-1 1,146E-1 0,000E+0 0,000E+0 9,099E+3 7,005E-10
2,045E+0 3,057E-1 1,217E-1 0,000E+0 0,000E+0 9,129E+3 1,254E-9
2,074E+0 3,122E-1 1,284E-1 0,000E+0 0,000E+0 9,159E+3 1,200E-9
2,104E+0 3,192E-1 1,355E-1 0,000E+0 0,000E+0 9,189E+3 1,146E-9
2,132E+0 3,254E-1 1,427E-1 0,000E+0 0,000E+0 9,219E+3 6,266E-10
2,160E+0 3,317E-1 1,495E-1 0,000E+0 0,000E+0 9,249E+3 7,056E-10
2,186E+0 3,381E-1 1,574E-1 0,000E+0 0,000E+0 9,279E+3 1,235E-9
2,212E+0 3,438E-1 1,648E-1 0,000E+0 0,000E+0 9,309E+3 9,186E-10
2,236E+0 3,494E-1 1,722E-1 0,000E+0 0,000E+0 9,339E+3 6,393E-10
2,260E+0 3,550E-1 1,799E-1 0,000E+0 0,000E+0 9,369E+3 2,260E-9
2,282E+0 3,603E-1 1,880E-1 0,000E+0 0,000E+0 9,399E+3 1,304E-9
2,303E+0 3,657E-1 1,959E-1 0,000E+0 0,000E+0 9,429E+3 1,131E-9
2,323E+0 3,707E-1 2,035E-1 0,000E+0 0,000E+0 9,459E+3 1,200E-9
2,342E+0 3,751E-1 2,117E-1 0,000E+0 0,000E+0 9,489E+3 6,203E-10
2,360E+0 3,797E-1 2,198E-1 0,000E+0 0,000E+0 9,520E+3 8,844E-10
2,377E+0 3,833E-1 2,280E-1 0,000E+0 0,000E+0 9,550E+3 7,365E-10
2,392E+0 3,875E-1 2,364E-1 0,000E+0 0,000E+0 9,580E+3 7,064E-10
2,407E+0 3,909E-1 2,448E-1 0,000E+0 0,000E+0 9,610E+3 8,208E-10
2,420E+0 3,939E-1 2,525E-1 0,000E+0 0,000E+0 9,640E+3 6,281E-10
2,432E+0 3,965E-1 2,612E-1 0,000E+0 0,000E+0 9,670E+3 7,572E-10
2,443E+0 3,991E-1 2,693E-1 0,000E+0 0,000E+0 9,700E+3 6,495E-10
2,453E+0 4,011E-1 2,779E-1 0,000E+0 0,000E+0 9,730E+3 7,335E-10
2,463E+0 4,026E-1 2,861E-1 0,000E+0 0,000E+0 9,760E+3 6,032E-10
2,471E+0 4,039E-1 2,945E-1 0,000E+0 0,000E+0 9,790E+3 8,026E-10
2,478E+0 4,047E-1 3,027E-1 0,000E+0 0,000E+0 9,820E+3 7,191E-10
2,485E+0 4,049E-1 3,108E-1 0,000E+0 0,000E+0 9,850E+3 1,164E-9
2,491E+0 4,049E-1 3,190E-1 0,000E+0 0,000E+0 9,880E+3 8,185E-10
2,496E+0 4,047E-1 3,274E-1 0,000E+0 0,000E+0 9,910E+3 9,873E-10
2,500E+0 4,034E-1 3,356E-1 0,000E+0 0,000E+0 9,940E+3 7,425E-10
2,503E+0 4,019E-1 3,437E-1 0,000E+0 0,000E+0 9,970E+3 8,023E-10
2,506E+0 4,003E-1 3,516E-1 0,000E+0 0,000E+0 1,000E+4 1,142E-9
2,508E+0 3,977E-1 3,593E-1 0,000E+0 0,000E+0 1,003E+4 4,636E-10
2,509E+0 3,950E-1 3,672E-1 0,000E+0 0,000E+0 1,006E+4 6,903E-10
2,510E+0 3,919E-1 3,745E-1 0,000E+0 0,000E+0 1,009E+4 1,110E-9
2,509E+0 3,885E-1 3,822E-1 0,000E+0 0,000E+0 1,012E+4 1,008E-9
2,508E+0 3,842E-1 3,903E-1 0,000E+0 0,000E+0 1,015E+4 5,312E-10
2,506E+0 3,796E-1 3,972E-1 0,000E+0 0,000E+0 1,018E+4 6,721E-10
2,504E+0 3,746E-1 4,046E-1 0,000E+0 0,000E+0 1,021E+4 6,218E-10
2,501E+0 3,694E-1 4,113E-1 0,000E+0 0,000E+0 1,024E+4 4,659E-10
2,497E+0 3,634E-1 4,181E-1 0,000E+0 0,000E+0 1,027E+4 7,100E-10
2,493E+0 3,570E-1 4,247E-1 0,000E+0 0,000E+0 1,030E+4 7,039E-10
2,488E+0 3,499E-1 4,309E-1 0,000E+0 0,000E+0 1,033E+4 7,016E-10
2,483E+0 3,429E-1 4,372E-1 0,000E+0 0,000E+0 1,036E+4 8,129E-10
2,476E+0 3,353E-1 4,429E-1 0,000E+0 0,000E+0 1,039E+4 7,272E-10
2,469E+0 3,276E-1 4,489E-1 0,000E+0 0,000E+0 1,042E+4 1,001E-9
2,462E+0 3,193E-1 4,540E-1 0,000E+0 0,000E+0 1,045E+4 8,301E-10
2,453E+0 3,104E-1 4,594E-1 0,000E+0 0,000E+0 1,048E+4 3,718E-10
2,445E+0 3,012E-1 4,647E-1 0,000E+0 0,000E+0 1,051E+4 5,995E-10
2,436E+0 2,917E-1 4,694E-1 0,000E+0 0,000E+0 1,054E+4 6,854E-10
2,426E+0 2,821E-1 4,744E-1 0,000E+0 0,000E+0 1,057E+4 1,235E-9
2,415E+0 2,718E-1 4,786E-1 0,000E+0 0,000E+0 1,060E+4 4,818E-10
2,405E+0 2,611E-1 4,831E-1 0,000E+0 0,000E+0 1,063E+4 6,250E-10
2,393E+0 2,502E-1 4,870E-1 0,000E+0 0,000E+0 1,066E+4 5,146E-10
2,381E+0 2,390E-1 4,908E-1 0,000E+0 0,000E+0 1,069E+4 8,026E-10
2,368E+0 2,273E-1 4,946E-1 0,000E+0 0,000E+0 1,072E+4 8,551E-10
2,355E+0 2,158E-1 4,976E-1 0,000E+0 0,000E+0 1,075E+4 4,654E-10
2,341E+0 2,033E-1 5,005E-1 0,000E+0 0,000E+0 1,078E+4 4,980E-10
2,327E+0 1,910E-1 5,032E-1 0,000E+0 0,000E+0 1,081E+4 8,252E-10
2,313E+0 1,784E-1 5,058E-1 0,000E+0 0,000E+0 1,084E+4 7,999E-10
2,297E+0 1,653E-1 5,084E-1 0,000E+0 0,000E+0 1,087E+4 5,690E-10
2,281E+0 1,518E-1 5,104E-1 0,000E+0 0,000E+0 1,090E+4 5,559E-10
2,265E+0 1,383E-1 5,119E-1 0,000E+0 0,000E+0 1,093E+4 5,762E-10
2,249E+0 1,250E-1 5,137E-1 0,000E+0 0,000E+0 1,096E+4 5,722E-10
2,232E+0 1,110E-1 5,147E-1 0,000E+0 0,000E+0 1,099E+4 7,434E-10
2,215E+0 9,681E-2 5,155E-1 0,000E+0 0,000E+0 1,102E+4 1,057E-9
2,197E+0 8,249E-2 5,162E-1 0,000E+0 0,000E+0 1,105E+4 6,660E-10
2,179E+0 6,834E-2 5,160E-1 0,000E+0 0,000E+0 1,108E+4 3,963E-10
2,160E+0 5,352E-2 5,163E-1 0,000E+0 0,000E+0 1,111E+4 5,168E-10
2,141E+0 3,871E-2 5,158E-1 0,000E+0 0,000E+0 1,114E+4 5,685E-10
2,121E+0 2,357E-2 5,155E-1 0,000E+0 0,000E+0 1,117E+4 4,789E-10
2,101E+0 8,758E-3 5,142E-1 0,000E+0 0,000E+0 1,120E+4 7,074E-10
2,080E+0 -6,383E-3 5,132E-1 0,000E+0 0,000E+0 1,123E+4 5,085E-10
2,060E+0 -2,103E-2 5,109E-1 0,000E+0 0,000E+0 1,126E+4 5,655E-10
2,039E+0 -3,650E-2 5,091E-1 0,000E+0 0,000E+0 1,129E+4 5,159E-10
2,018E+0 -5,181E-2 5,068E-1 0,000E+0 0,000E+0 1,132E+4 4,572E-10
1,996E+0 -6,646E-2 5,037E-1 0,000E+0 0,000E+0 1,135E+4 4,702E-10
1,975E+0 -8,176E-2 5,007E-1 0,000E+0 0,000E+0 1,138E+4 5,050E-10
1,953E+0 -9,674E-2 4,971E-1 0,000E+0 0,000E+0 1,141E+4 3,386E-10
1,931E+0 -1,117E-1 4,936E-1 0,000E+0 0,000E+0 1,144E+4 3,636E-10
1,908E+0 -1,269E-1 4,892E-1 0,000E+0 0,000E+0 1,147E+4 3,775E-10
1,886E+0 -1,418E-1 4,844E-1 0,000E+0 0,000E+0 1,150E+4 3,872E-10
1,862E+0 -1,566E-1 4,798E-1 0,000E+0 0,000E+0 1,153E+4 5,432E-10
1,839E+0 -1,713E-1 4,749E-1 0,000E+0 0,000E+0 1,156E+4 5,520E-10
1,815E+0 -1,856E-1 4,691E-1 0,000E+0 0,000E+0 1,159E+4 3,980E-10
1,792E+0 -1,999E-1 4,633E-1 0,000E+0 0,000E+0 1,162E+4 5,430E-10
1,768E+0 -2,141E-1 4,572E-1 0,000E+0 0,000E+0 1,165E+4 4,221E-10
1,744E+0 -2,281E-1 4,508E-1 0,000E+0 0,000E+0 1,168E+4 3,129E-10
1,720E+0 -2,414E-1 4,444E-1 0,000E+0 0,000E+0 1,171E+4 4,817E-10
1,696E+0 -2,551E-1 4,370E-1 0,000E+0 0,000E+0 1,174E+4 5,622E-10
1,671E+0 -2,681E-1 4,296E-1 0,000E+0 0,000E+0 1,177E+4 4,598E-10
1,646E+0 -2,812E-1 4,222E-1 0,000E+0 0,000E+0 1,180E+4 3,525E-10
1,621E+0 -2,939E-1 4,146E-1 0,000E+0 0,000E+0 1,183E+4 4,768E-10
1,597E+0 -3,063E-1 4,062E-1 0,000E+0 0,000E+0 1,186E+4 3,904E-10
1,571E+0 -3,184E-1 3,982E-1 0,000E+0 0,000E+0 1,189E+4 4,461E-10
1,546E+0 -3,301E-1 3,898E-1 0,000E+0 0,000E+0 1,192E+4 5,139E-10
1,521E+0 -3,411E-1 3,810E-1 0,000E+0 0,000E+0 1,195E+4 6,125E-10
1,496E+0 -3,527E-1 3,717E-1 0,000E+0 0,000E+0 1,198E+4 7,961E-10
1,470E+0 -3,629E-1 3,621E-1 0,000E+0 0,000E+0 1,201E+4 5,909E-10
1,445E+0 -3,732E-1 3,531E-1 0,000E+0 0,000E+0 1,204E+4 5,198E-10
1,419E+0 -3,830E-1 3,434E-1 0,000E+0 0,000E+0 1,207E+4 3,685E-10
1,394E+0 -3,922E-1 3,336E-1 0,000E+0 0,000E+0 1,210E+4 3,347E-10
1,368E+0 -4,012E-1 3,239E-1 0,000E+0 0,000E+0 1,213E+4 2,812E-10
1,342E+0 -4,098E-1 3,136E-1 0,000E+0 0,000E+0 1,216E+4 3,350E-10
1,316E+0 -4,177E-1 3,037E-1 0,000E+0 0,000E+0 1,219E+4 5,012E-10
1,290E+0 -4,254E-1 2,932E-1 0,000E+0 0,000E+0 1,222E+4 7,288E-10
1,264E+0 -4,325E-1 2,825E-1 0,000E+0 0,000E+0 1,225E+4 4,376E-10
1,238E+0 -4,396E-1 2,719E-1 0,000E+0 0,000E+0 1,228E+4 5,904E-10
1,211E+0 -4,452E-1 2,614E-1 0,000E+0 0,000E+0 1,231E+4 7,117E-10
1,185E+0 -4,514E-1 2,505E-1 0,000E+0 0,000E+0 1,234E+4 5,192E-10
1,158E+0 -4,570E-1 2,395E-1 0,000E+0 0,000E+0 1,237E+4 6,366E-10
1,131E+0 -4,615E-1 2,290E-1 0,000E+0 0,000E+0 1,240E+4 4,061E-10
1,105E+0 -4,661E-1 2,181E-1 0,000E+0 0,000E+0 1,243E+4 3,808E-10
1,078E+0 -4,695E-1 2,071E-1 0,000E+0 0,000E+0 1,246E+4 4,226E-10
1,051E+0 -4,728E-1 1,964E-1 0,000E+0 0,000E+0 1,249E+4 3,360E-10
1,024E+0 -4,759E-1 1,850E-1 0,000E+0 0,000E+0 1,252E+4 3,222E-10
9,969E-1 -4,781E-1 1,743E-1 0,000E+0 0,000E+0 1,255E+4 2,466E-10
9,694E-1 -4,799E-1 1,631E-1 0,000E+0 0,000E+0 1,258E+4 3,867E-10
9,421E-1 -4,814E-1 1,519E-1 0,000E+0 0,000E+0 1,261E+4 4,767E-10
9,145E-1 -4,824E-1 1,408E-1 0,000E+0 0,000E+0 1,264E+4 4,835E-10
8,870E-1 -4,825E-1 1,305E-1 0,000E+0 0,000E+0 1,267E+4 3,320E-10
8,597E-1 -4,827E-1 1,194E-1 0,000E+0 0,000E+0 1,270E+4 4,482E-10
8,322E-1 -4,824E-1 1,087E-1 0,000E+0 0,000E+0 1,273E+4 4,822E-10
8,048E-1 -4,812E-1 9,829E-2 0,000E+0 0,000E+0 1,276E+4 3,401E-10
7,770E-1 -4,797E-1 8,710E-2 0,000E+0 0,000E+0 1,279E+4 4,405E-10
7,495E-1 -4,776E-1 7,640E-2 0,000E+0 0,000E+0 1,282E+4 7,179E-10
7,216E-1 -4,751E-1 6,636E-2 0,000E+0 0,000E+0 1,285E+4 3,686E-10
6,939E-1 -4,728E-1 5,583E-2 0,000E+0 0,000E+0 1,288E+4 3,982E-10
6,663E-1 -4,692E-1 4,546E-2 0,000E+0 0,000E+0 1,291E+4 3,712E-10
6,393E-1 -4,656E-1 3,559E-2 0,000E+0 0,000E+0 1,294E+4 4,047E-10
6,115E-1 -4,615E-1 2,538E-2 0,000E+0 0,000E+0 1,297E+4 2,315E-10
5,843E-1 -4,572E-1 1,567E-2 0,000E+0 0,000E+0 1,300E+4 4,124E-10
5,575E-1 -4,526E-1 5,960E-3 0,000E+0 0,000E+0 1,303E+4 4,069E-10
5,302E-1 -4,471E-1 -3,586E-3 0,000E+0 0,000E+0 1,306E+4 4,211E-10
5,035E-1 -4,417E-1 -1,297E-2 0,000E+0 0,000E+0 1,309E+4 4,117E-10
4,770E-1 -4,355E-1 -2,218E-2 0,000E+0 0,000E+0 1,312E+4 2,432E-10
4,502E-1 -4,292E-1 -3,074E-2 0,000E+0 0,000E+0 1,315E+4 3,762E-10
4,238E-1 -4,229E-1 -3,996E-2 0,000E+0 0,000E+0 1,318E+4 4,534E-10
3,982E-1 -4,159E-1 -4,835E-2 0,000E+0 0,000E+0 1,321E+4 2,523E-10
3,720E-1 -4,086E-1 -5,675E-2 0,000E+0 0,000E+0 1,324E+4 3,343E-10
3,463E-1 -4,012E-1 -6,498E-2 0,000E+0 0,000E+0 1,327E+4 4,587E-10
3,208E-1 -3,935E-1 -7,288E-2 0,000E+0 0,000E+0 1,330E+4 3,677E-10
2,958E-1 -3,856E-1 -8,045E-2 0,000E+0 0,000E+0 1,333E+4 4,202E-10
2,711E-1 -3,770E-1 -8,802E-2 0,000E+0 0,000E+0 1,336E+4 6,365E-10
2,463E-1 -3,686E-1 -9,526E-2 0,000E+0 0,000E+0 1,339E+4 3,690E-10
2,224E-1 -3,601E-1 -1,030E-1 0,000E+0 0,000E+0 1,342E+4 5,953E-10
1,985E-1 -3,510E-1 -1,094E-1 0,000E+0 0,000E+0 1,345E+4 5,780E-10
1,753E-1 -3,415E-1 -1,158E-1 0,000E+0 0,000E+0 1,348E+4 2,622E-10
1,526E-1 -3,321E-1 -1,227E-1 0,000E+0 0,000E+0 1,351E+4 4,229E-10
1,305E-1 -3,224E-1 -1,292E-1 0,000E+0 0,000E+0 1,354E+4 3,688E-10
1,085E-1 -3,128E-1 -1,354E-1 0,000E+0 0,000E+0 1,357E+4 4,448E-10
8,710E-2 -3,028E-1 -1,412E-1 0,000E+0 0,000E+0 1,360E+4 3,072E-10
6,603E-2 -2,928E-1 -1,466E-1 0,000E+0 0,000E+0 1,363E+4 3,445E-10
4,530E-2 -2,830E-1 -1,519E-1 0,000E+0 0,000E+0 1,366E+4 3,259E-10
2,522E-2 -2,722E-1 -1,573E-1 0,000E+0 0,000E+0 1,369E+4 4,584E-10
5,796E-3 -2,620E-1 -1,621E-1 0,000E+0 0,000E+0 1,372E+4 3,570E-10
-1,297E-2 -2,511E-1 -1,669E-1 0,000E+0 0,000E+0 1,375E+4 4,295E-10
-3,140E-2 -2,408E-1 -1,715E-1 0,000E+0 0,000E+0 1,378E+4 4,890E-10
-4,901E-2 -2,299E-1 -1,756E-1 0,000E+0 0,000E+0 1,381E+4 5,187E-10
-6,629E-2 -2,194E-1 -1,792E-1 0,000E+0 0,000E+0 1,384E+4 4,731E-10
-8,242E-2 -2,083E-1 -1,831E-1 0,000E+0 0,000E+0 1,387E+4 3,793E-10
-9,822E-2 -1,978E-1 -1,869E-1 0,000E+0 0,000E+0 1,390E+4 3,606E-10
-1,129E-1 -1,863E-1 -1,904E-1 0,000E+0 0,000E+0 1,393E+4 3,301E-10
-1,272E-1 -1,756E-1 -1,935E-1 0,000E+0 0,000E+0 1,396E+4 3,259E-10
-1,410E-1 -1,644E-1 -1,966E-1 0,000E+0 0,000E+0 1,399E+4 2,824E-10
-1,540E-1 -1,537E-1 -1,991E-1 0,000E+0 0,000E+0 1,402E+4 3,518E-10
-1,665E-1 -1,423E-1 -2,016E-1 0,000E+0 0,000E+0 1,405E+4 5,431E-10
-1,787E-1 -1,315E-1 -2,037E-1 0,000E+0 0,000E+0 1,408E+4 3,328E-10
-1,901E-1 -1,208E-1 -2,057E-1 0,000E+0 0,000E+0 1,411E+4 4,400E-10
-2,003E-1 -1,094E-1 -2,072E-1 0,000E+0 0,000E+0 1,414E+4 3,824E-10
-2,100E-1 -9,855E-2 -2,088E-1 0,000E+0 0,000E+0 1,417E+4 2,452E-10
-2,192E-1 -8,769E-2 -2,105E-1 0,000E+0 0,000E+0 1,420E+4 2,730E-10
-2,276E-1 -7,683E-2 -2,113E-1 0,000E+0 0,000E+0 1,423E+4 3,707E-10
-2,353E-1 -6,580E-2 -2,126E-1 0,000E+0 0,000E+0 1,426E+4 5,242E-10
-2,426E-1 -5,526E-2 -2,129E-1 0,000E+0 0,000E+0 1,429E+4 2,887E-10
-2,490E-1 -4,457E-2 -2,133E-1 0,000E+0 0,000E+0 1,432E+4 2,927E-10
-2,547E-1 -3,403E-2 -2,134E-1 0,000E+0 0,000E+0 1,435E+4 3,343E-10
-2,598E-1 -2,334E-2 -2,138E-1 0,000E+0 0,000E+0 1,438E+4 3,990E-10
-2,638E-1 -1,297E-2 -2,134E-1 0,000E+0 0,000E+0 1,441E+4 4,744E-10
-2,676E-1 -2,763E-3 -2,129E-1 0,000E+0 0,000E+0 1,444E+4 3,670E-10
-2,700E-1 7,277E-3 -2,121E-1 0,000E+0 0,000E+0 1,447E+4 2,528E-10
-2,725E-1 1,732E-2 -2,113E-1 0,000E+0 0,000E+0 1,450E+4 2,087E-10
-2,737E-1 2,752E-2 -2,103E-1 0,000E+0 0,000E+0 1,453E+4 3,238E-10
-2,742E-1 3,723E-2 -2,092E-1 0,000E+0 0,000E+0 1,456E+4 2,697E-10
-2,742E-1 4,678E-2 -2,077E-1 0,000E+0 0,000E+0 1,459E+4 2,747E-10
-2,737E-1 5,632E-2 -2,057E-1 0,000E+0 0,000E+0 1,462E+4 2,827E-10
-2,720E-1 6,620E-2 -2,036E-1 0,000E+0 0,000E+0 1,465E+4 2,678E-10
-2,696E-1 7,476E-2 -2,019E-1 0,000E+0 0,000E+0 1,468E+4 2,548E-10
-2,668E-1 8,397E-2 -1,993E-1 0,000E+0 0,000E+0 1,471E+4 2,111E-10
-2,628E-1 9,253E-2 -1,965E-1 0,000E+0 0,000E+0 1,474E+4 2,723E-10
-2,587E-1 1,014E-1 -1,938E-1 0,000E+0 0,000E+0 1,477E+4 3,052E-10
-2,536E-1 1,096E-1 -1,907E-1 0,000E+0 0,000E+0 1,480E+4 2,318E-10
-2,480E-1 1,180E-1 -1,874E-1 0,000E+0 0,000E+0 1,483E+4 5,034E-10
-2,419E-1 1,261E-1 -1,843E-1 0,000E+0 0,000E+0 1,486E+4 2,830E-10
-2,347E-1 1,337E-1 -1,807E-1 0,000E+0 0,000E+0 1,489E+4 3,284E-10
-2,269E-1 1,412E-1 -1,769E-1 0,000E+0 0,000E+0 1,492E+4 1,971E-10
-2,192E-1 1,485E-1 -1,733E-1 0,000E+0 0,000E+0 1,495E+4 3,702E-10
-2,100E-1 1,559E-1 -1,690E-1 0,000E+0 0,000E+0 1,498E+4 3,513E-10
-2,003E-1 1,626E-1 -1,649E-1 0,000E+0 0,000E+0 1,502E+4 2,508E-10
-1,901E-1 1,692E-1 -1,604E-1 0,000E+0 0,000E+0 1,505E+4 2,500E-10
-1,794E-1 1,758E-1 -1,562E-1 0,000E+0 0,000E+0 1,508E+4 2,912E-10
-1,682E-1 1,821E-1 -1,519E-1 0,000E+0 0,000E+0 1,511E+4 3,246E-10
-1,558E-1 1,880E-1 -1,471E-1 0,000E+0 0,000E+0 1,514E+4 3,457E-10
-1,433E-1 1,939E-1 -1,420E-1 0,000E+0 0,000E+0 1,517E+4 2,521E-10
-1,306E-1 1,992E-1 -1,374E-1 0,000E+0 0,000E+0 1,520E+4 2,439E-10
-1,170E-1 2,044E-1 -1,320E-1 0,000E+0 0,000E+0 1,523E+4 2,813E-10
-1,028E-1 2,094E-1 -1,270E-1 0,000E+0 0,000E+0 1,526E+4 2,779E-10
-8,818E-2 2,140E-1 -1,223E-1 0,000E+0 0,000E+0 1,529E+4 3,152E-10
-7,304E-2 2,186E-1 -1,170E-1 0,000E+0 0,000E+0 1,532E+4 2,745E-10
-5,773E-2 2,227E-1 -1,114E-1 0,000E+0 0,000E+0 1,535E+4 2,731E-10
-4,160E-2 2,267E-1 -1,060E-1 0,000E+0 0,000E+0 1,538E+4 2,958E-10
-2,515E-2 2,306E-1 -1,004E-1 0,000E+0 0,000E+0 1,541E+4 2,450E-10
-7,865E-3 2,344E-1 -9,460E-2 0,000E+0 0,000E+0 1,544E+4 2,861E-10
9,417E-3 2,375E-1 -8,917E-2 0,000E+0 0,000E+0 1,547E+4 2,086E-10
2,752E-2 2,405E-1 -8,341E-2 0,000E+0 0,000E+0 1,550E+4 3,381E-10
4,546E-2 2,431E-1 -7,781E-2 0,000E+0 0,000E+0 1,553E+4 4,550E-10
6,422E-2 2,456E-1 -7,205E-2 0,000E+0 0,000E+0 1,556E+4 2,952E-10
8,331E-2 2,479E-1 -6,629E-2 0,000E+0 0,000E+0 1,559E+4 1,898E-10
1,021E-1 2,500E-1 -6,020E-2 0,000E+0 0,000E+0 1,562E+4 2,867E-10
1,215E-1 2,518E-1 -5,477E-2 0,000E+0 0,000E+0 1,565E+4 2,563E-10
1,416E-1 2,537E-1 -4,868E-2 0,000E+0 0,000E+0 1,568E+4 2,600E-10
1,621E-1 2,553E-1 -4,292E-2 0,000E+0 0,000E+0 1,571E+4 2,936E-10
1,829E-1 2,560E-1 -3,716E-2 0,000E+0 0,000E+0 1,574E+4 2,503E-10
2,033E-1 2,571E-1 -3,140E-2 0,000E+0 0,000E+0 1,577E+4 3,229E-10
2,252E-1 2,578E-1 -2,531E-2 0,000E+0 0,000E+0 1,580E+4 5,082E-10
2,464E-1 2,583E-1 -1,971E-2 0,000E+0 0,000E+0 1,583E+4 2,806E-10
2,683E-1 2,584E-1 -1,395E-2 0,000E+0 0,000E+0 1,586E+4 2,220E-10
2,900E-1 2,586E-1 -8,194E-3 0,000E+0 0,000E+0 1,589E+4 2,822E-10
3,119E-1 2,584E-1 -1,940E-3 0,000E+0 0,000E+0 1,592E+4 2,562E-10
3,340E-1 2,581E-1 3,492E-3 0,000E+0 0,000E+0 1,595E+4 2,587E-10
3,567E-1 2,578E-1 9,417E-3 0,000E+0 0,000E+0 1,598E+4 1,593E-10
3,791E-1 2,571E-1 1,518E-2 0,000E+0 0,000E+0 1,601E+4 2,003E-10
4,016E-1 2,561E-1 2,094E-2 0,000E+0 0,000E+0 1,604E+4 1,611E-10
4,248E-1 2,551E-1 2,637E-2 0,000E+0 0,000E+0 1,607E+4 2,509E-10
4,479E-1 2,542E-1 3,213E-2 0,000E+0 0,000E+0 1,610E+4 3,479E-10
4,711E-1 2,523E-1 3,756E-2 0,000E+0 0,000E+0 1,613E+4 2,743E-10
4,946E-1 2,512E-1 4,299E-2 0,000E+0 0,000E+0 1,616E+4 2,225E-10
5,183E-1 2,494E-1 4,842E-2 0,000E+0 0,000E+0 1,619E+4 2,684E-10
5,418E-1 2,472E-1 5,385E-2 0,000E+0 0,000E+0 1,622E+4 1,805E-10
5,655E-1 2,453E-1 5,912E-2 0,000E+0 0,000E+0 1,625E+4 2,632E-10
5,892E-1 2,435E-1 6,439E-2 0,000E+0 0,000E+0 1,628E+4 1,872E-10
6,134E-1 2,411E-1 6,949E-2 0,000E+0 0,000E+0 1,631E+4 2,810E-10
6,368E-1 2,385E-1 7,459E-2 0,000E+0 0,000E+0 1,634E+4 2,663E-10
