Parameters:
     Ampl. 1=      510.32
    Lifet. 1=        2.73
     Backgr.=       16.21
     Backgr.=           0
       Shift=           0

X²: 1.212
tau_amp: 2.73 ns; tau_int: 2.73 ns



Time[ns]	         IRF	       Decay	         Fit	  Resids.
143.6320	           0	           0	           -	        -
143.6480	           0	           0	           -	        -
143.6640	           0	           0	           -	        -
143.6800	           0	           0	           -	        -
143.6960	           0	           0	           -	        -
143.7120	           0	           0	           -	        -
143.7280	           0	           0	           -	        -
143.7440	           0	           0	           -	        -
143.7600	           0	           0	           -	        -
143.7760	           0	           0	           -	        -
143.7920	           0	           0	           -	        -
143.8080	           0	           0	           -	        -
143.8240	           0	           0	           -	        -
143.8400	           0	           0	           -	        -
143.8560	           0	           0	           -	        -
143.8720	           0	           0	           -	        -
143.8880	           0	           0	           -	        -
143.9040	           0	           0	           -	        -
143.9200	           0	           0	           -	        -
143.9360	           0	           0	           -	        -
143.9520	           0	           0	           -	        -
143.9680	           0	           0	           -	        -
143.9840	           0	           0	           -	        -
144.0000	           0	           0	           -	        -
144.0160	           0	           0	           -	        -
144.0320	           0	           0	           -	        -
144.0480	           0	           0	           -	        -
144.0640	           0	           0	           -	        -
144.0800	           0	           0	           -	        -
144.0960	           0	           0	           -	        -
144.1120	           0	           0	           -	        -
144.1280	           0	           0	           -	        -
144.1440	           0	           0	           -	        -
144.1600	           0	           0	           -	        -
144.1760	           0	           0	           -	        -
144.1920	           0	           0	           -	        -
144.2080	           0	           0	           -	        -
144.2240	           0	           0	           -	        -
144.2400	           0	           0	           -	        -
144.2560	           0	           0	           -	        -
144.2720	           0	           0	           -	        -
144.2880	           0	           0	           -	        -
144.3040	           0	           0	           -	        -
144.3200	           0	           0	           -	        -
144.3360	           0	           0	           -	        -
144.3520	           0	           0	           -	        -
144.3680	           0	           0	           -	        -
144.3840	           0	           0	           -	        -
144.4000	           0	           0	           -	        -
144.4160	           0	           0	           -	        -
144.4320	           0	           0	           -	        -
144.4480	           0	           0	           -	        -
144.4640	           0	           0	           -	        -
144.4800	           0	           0	           -	        -
144.4960	           0	           0	           -	        -
144.5120	           0	           0	           -	        -
144.5280	           0	           0	           -	        -
144.5440	           0	           0	           -	        -
144.5600	           0	           0	           -	        -
144.5760	           0	           0	           -	        -
144.5920	           0	           0	           -	        -
144.6080	           0	           0	           -	        -
144.6240	           0	           0	           -	        -
144.6400	           0	           0	           -	        -
144.6560	           0	           0	           -	        -
144.6720	           0	           0	           -	        -
144.6880	           0	           0	           -	        -
144.7040	           0	           0	           -	        -
144.7200	           0	           0	           -	        -
144.7360	           0	           0	           -	        -
144.7520	           0	           0	           -	        -
144.7680	           0	           0	           -	        -
144.7840	           0	           0	           -	        -
144.8000	           0	           0	           -	        -
144.8160	           0	           0	           -	        -
144.8320	           0	           0	           -	        -
144.8480	           0	           0	           -	        -
144.8640	           0	           0	           -	        -
144.8800	           0	           0	           -	        -
144.8960	           0	           0	           -	        -
144.9120	           0	           0	           -	        -
144.9280	           0	           0	           -	        -
144.9440	           0	           0	           -	        -
144.9600	           0	           0	           -	        -
144.9760	           0	           0	           -	        -
144.9920	           0	           0	           -	        -
145.0080	           0	           0	           -	        -
145.0240	           0	           0	           -	        -
145.0400	           0	           0	           -	        -
145.0560	           0	           0	           -	        -
145.0720	           0	           0	           -	        -
145.0880	           0	           0	           -	        -
145.1040	           0	           0	           -	        -
145.1200	           0	           0	           -	        -
145.1360	           0	           0	           -	        -
145.1520	           0	           0	           -	        -
145.1680	           0	           0	           -	        -
145.1840	           0	           0	           -	        -
145.2000	           0	           0	           -	        -
145.2160	           0	           0	           -	        -
145.2320	           0	           0	           -	        -
145.2480	           0	           0	           -	        -
145.2640	           0	           0	           -	        -
145.2800	           0	           0	           -	        -
145.2960	           0	           0	           -	        -
145.3120	           0	           0	           -	        -
145.3280	           0	           0	           -	        -
145.3440	           0	           0	           -	        -
145.3600	           0	           0	           -	        -
145.3760	           0	           0	           -	        -
145.3920	           0	           0	           -	        -
145.4080	           0	           0	           -	        -
145.4240	           0	           0	           -	        -
145.4400	           0	           0	           -	        -
145.4560	           0	           0	           -	        -
145.4720	           0	           0	           -	        -
145.4880	           0	           0	           -	        -
145.5040	           0	           0	           -	        -
145.5200	           0	           0	           -	        -
145.5360	           0	           0	           -	        -
145.5520	           0	           0	           -	        -
145.5680	           0	           0	           -	        -
145.5840	           0	           0	           -	        -
145.6000	           0	           0	           -	        -
145.6160	           0	           0	           -	        -
145.6320	           0	           0	           -	        -
145.6480	           0	           0	           -	        -
145.6640	           0	           0	           -	        -
145.6800	           0	           0	           -	        -
145.6960	           0	           0	           -	        -
145.7120	           0	           0	           -	        -
145.7280	           0	           0	           -	        -
145.7440	           0	           0	           -	        -
145.7600	           0	           0	           -	        -
145.7760	           0	           0	           -	        -
145.7920	           0	           0	           -	        -
145.8080	           0	           0	           -	        -
145.8240	           0	           0	           -	        -
145.8400	           0	           0	           -	        -
145.8560	           0	           0	           -	        -
145.8720	           0	           0	           -	        -
145.8880	           0	           0	           -	        -
145.9040	           0	           0	           -	        -
145.9200	           0	           0	           -	        -
145.9360	           0	           0	           -	        -
145.9520	           0	           0	           -	        -
145.9680	           0	           0	           -	        -
145.9840	           0	           0	           -	        -
146.0000	           0	           0	           -	        -
146.0160	           0	           0	           -	        -
146.0320	           0	           0	           -	        -
146.0480	           0	           0	           -	        -
146.0640	           0	           0	           -	        -
146.0800	           0	           0	           -	        -
146.0960	           0	           0	           -	        -
146.1120	           0	           0	           -	        -
146.1280	           0	           0	           -	        -
146.1440	           0	           0	           -	        -
146.1600	           0	           0	           -	        -
146.1760	           0	           0	           -	        -
146.1920	           0	           0	           -	        -
146.2080	           0	           0	           -	        -
146.2240	           0	           0	           -	        -
146.2400	           0	           0	           -	        -
146.2560	           0	           0	           -	        -
146.2720	           0	           0	           -	        -
146.2880	           0	           0	           -	        -
146.3040	           0	           0	           -	        -
146.3200	           0	           0	           -	        -
146.3360	           0	           0	           -	        -
146.3520	           0	           0	           -	        -
146.3680	           0	           0	           -	        -
146.3840	           0	           0	           -	        -
146.4000	           0	           0	           -	        -
146.4160	           0	           0	           -	        -
146.4320	           0	           0	           -	        -
146.4480	           0	           0	           -	        -
146.4640	           0	           0	           -	        -
146.4800	           0	           0	           -	        -
146.4960	           0	           0	           -	        -
146.5120	           0	           0	           -	        -
146.5280	           0	           0	           -	        -
146.5440	           0	           0	           -	        -
146.5600	           0	           0	           -	        -
146.5760	           0	           0	           -	        -
146.5920	           0	           0	           -	        -
146.6080	           0	           0	           -	        -
146.6240	           0	           0	           -	        -
146.6400	           0	           0	           -	        -
146.6560	           0	           0	           -	        -
146.6720	           0	           0	           -	        -
146.6880	           0	           0	           -	        -
146.7040	           0	           0	           -	        -
146.7200	           0	           0	           -	        -
146.7360	           0	           0	           -	        -
146.7520	           0	           0	           -	        -
146.7680	           0	           0	           -	        -
146.7840	           0	           0	           -	        -
146.8000	           0	           0	           -	        -
146.8160	           0	           0	           -	        -
146.8320	           0	           0	           -	        -
146.8480	           0	           0	           -	        -
146.8640	           0	           0	           -	        -
146.8800	           0	           0	           -	        -
146.8960	           0	           0	           -	        -
146.9120	           0	           0	           -	        -
146.9280	           0	           0	           -	        -
146.9440	           0	           0	           -	        -
146.9600	           0	           0	           -	        -
146.9760	           0	           0	           -	        -
146.9920	           0	           0	           -	        -
147.0080	           0	           0	           -	        -
147.0240	           0	           0	           -	        -
147.0400	           0	           0	           -	        -
147.0560	           0	           0	           -	        -
147.0720	           0	           0	           -	        -
147.0880	           0	           0	           -	        -
147.1040	           0	           0	           -	        -
147.1200	           0	           0	           -	        -
147.1360	           0	           0	           -	        -
147.1520	           0	           0	           -	        -
147.1680	           0	           0	           -	        -
147.1840	           0	           0	           -	        -
147.2000	           0	           0	           -	        -
147.2160	           0	           0	           -	        -
147.2320	           0	           0	           -	        -
147.2480	           0	           0	           -	        -
147.2640	           0	           0	           -	        -
147.2800	           0	           0	           -	        -
147.2960	           0	           0	           -	        -
147.3120	           0	           0	           -	        -
147.3280	           0	           0	           -	        -
147.3440	           0	           0	           -	        -
147.3600	           0	           0	           -	        -
147.3760	           0	           0	           -	        -
147.3920	           0	           0	           -	        -
147.4080	           0	           0	           -	        -
147.4240	           0	           0	           -	        -
147.4400	           0	           0	           -	        -
147.4560	           0	           0	           -	        -
147.4720	           0	           0	           -	        -
147.4880	           0	           0	           -	        -
147.5040	           0	           0	           -	        -
147.5200	           0	           0	           -	        -
147.5360	           0	           0	           -	        -
147.5520	           0	           0	           -	        -
147.5680	           0	           0	           -	        -
147.5840	           0	           0	           -	        -
147.6000	           0	           0	           -	        -
147.6160	           0	           0	           -	        -
147.6320	           0	           0	           -	        -
147.6480	           0	           0	           -	        -
147.6640	           0	           0	           -	        -
147.6800	           0	           0	           -	        -
147.6960	           0	           0	           -	        -
147.7120	           0	           0	           -	        -
147.7280	           0	           0	           -	        -
147.7440	           0	           0	           -	        -
147.7600	           0	           0	           -	        -
147.7760	           0	           0	           -	        -
147.7920	           0	           0	           -	        -
147.8080	           0	           0	           -	        -
147.8240	           0	           0	           -	        -
147.8400	           0	           0	           -	        -
147.8560	           0	           0	           -	        -
147.8720	           0	           0	           -	        -
147.8880	           0	           0	           -	        -
147.9040	           0	           0	           -	        -
147.9200	           0	           0	           -	        -
147.9360	           0	           0	           -	        -
147.9520	           0	           0	           -	        -
147.9680	           0	           0	           -	        -
147.9840	           0	           0	           -	        -
148.0000	           0	           0	           -	        -
148.0160	           0	           0	           -	        -
148.0320	           0	           0	           -	        -
148.0480	           0	           0	           -	        -
148.0640	           0	           0	           -	        -
148.0800	           0	           0	           -	        -
148.0960	           0	           0	           -	        -
148.1120	           0	           0	           -	        -
148.1280	           0	           0	           -	        -
148.1440	           0	           0	           -	        -
148.1600	           0	           0	           -	        -
148.1760	           0	           0	           -	        -
148.1920	           0	           0	           -	        -
148.2080	           0	           0	           -	        -
148.2240	           0	           0	           -	        -
148.2400	           0	           0	           -	        -
148.2560	           0	           0	           -	        -
148.2720	           0	           0	           -	        -
148.2880	           0	           0	           -	        -
148.3040	           0	           0	           -	        -
148.3200	           0	           0	           -	        -
148.3360	           0	           0	           -	        -
148.3520	           0	           0	           -	        -
148.3680	           0	           0	           -	        -
148.3840	           0	           0	           -	        -
148.4000	           0	           0	           -	        -
148.4160	           0	           0	           -	        -
148.4320	           0	           0	           -	        -
148.4480	           0	           0	           -	        -
148.4640	           0	           0	           -	        -
148.4800	           0	           0	           -	        -
148.4960	           0	           0	           -	        -
148.5120	           0	           0	           -	        -
148.5280	           0	           0	           -	        -
148.5440	           0	           0	           -	        -
148.5600	           0	           0	           -	        -
148.5760	           0	           0	           -	        -
148.5920	           0	           0	           -	        -
148.6080	           0	           0	           -	        -
148.6240	           0	           0	           -	        -
148.6400	           0	           0	           -	        -
148.6560	           0	           0	           -	        -
148.6720	           0	           0	           -	        -
148.6880	           0	           0	           -	        -
148.7040	           0	           0	           -	        -
148.7200	           0	           0	           -	        -
148.7360	           0	           0	           -	        -
148.7520	           0	           0	           -	        -
148.7680	           0	           0	           -	        -
148.7840	           0	           0	           -	        -
148.8000	           0	           0	           -	        -
148.8160	           0	           0	           -	        -
148.8320	           0	           0	           -	        -
148.8480	           0	           0	           -	        -
148.8640	           0	           0	           -	        -
148.8800	           0	           0	           -	        -
148.8960	           0	           0	           -	        -
148.9120	           0	           0	           -	        -
148.9280	           0	           0	           -	        -
148.9440	           0	           0	           -	        -
148.9600	           0	           0	           -	        -
148.9760	           0	           0	           -	        -
148.9920	           0	           0	           -	        -
149.0080	           0	           0	           -	        -
149.0240	           0	           0	           -	        -
149.0400	           0	           0	           -	        -
149.0560	           0	           0	           -	        -
149.0720	           0	           0	           -	        -
149.0880	           0	           0	           -	        -
149.1040	           0	           0	           -	        -
149.1200	           0	           0	           -	        -
149.1360	           0	           0	           -	        -
149.1520	           0	           0	           -	        -
149.1680	           0	           0	           -	        -
149.1840	           0	           0	           -	        -
149.2000	           0	           0	           -	        -
149.2160	           0	           0	           -	        -
149.2320	           0	           0	           -	        -
149.2480	           0	           0	           -	        -
149.2640	           0	           0	           -	        -
149.2800	           0	           0	           -	        -
149.2960	           0	           0	           -	        -
149.3120	           0	           0	           -	        -
149.3280	           0	           0	           -	        -
149.3440	           0	           0	           -	        -
149.3600	           0	           0	           -	        -
149.3760	           0	           0	           -	        -
149.3920	           0	           0	           -	        -
149.4080	           0	           0	           -	        -
149.4240	           0	           0	           -	        -
149.4400	           0	           0	           -	        -
149.4560	           0	           0	           -	        -
149.4720	           0	           0	           -	        -
149.4880	           0	           0	           -	        -
149.5040	           0	           0	           -	        -
149.5200	           0	           0	           -	        -
149.5360	           0	           0	           -	        -
149.5520	           0	           0	           -	        -
149.5680	           0	           0	           -	        -
149.5840	           0	           0	           -	        -
149.6000	           0	           0	           -	        -
149.6160	           0	           0	           -	        -
149.6320	           0	           0	           -	        -
149.6480	           0	           0	           -	        -
149.6640	           0	           0	           -	        -
149.6800	           0	           0	           -	        -
149.6960	           0	           0	           -	        -
149.7120	           0	           0	           -	        -
149.7280	           0	           0	           -	        -
149.7440	           0	           0	           -	        -
149.7600	           0	           0	           -	        -
149.7760	           0	           0	           -	        -
149.7920	           0	           0	           -	        -
149.8080	           0	           0	           -	        -
149.8240	           0	           0	           -	        -
149.8400	           0	           0	           -	        -
149.8560	           0	           0	           -	        -
149.8720	           0	           0	           -	        -
149.8880	           0	           0	           -	        -
149.9040	           0	           0	           -	        -
149.9200	           0	           0	           -	        -
149.9360	           0	           0	           -	        -
149.9520	           0	           0	           -	        -
149.9680	           0	           0	           -	        -
149.9840	           0	           0	           -	        -
150.0000	           0	           0	           -	        -
150.0160	           0	           0	           -	        -
150.0320	           0	           0	           -	        -
150.0480	           0	           0	           -	        -
150.0640	           0	           0	           -	        -
150.0800	           0	           0	           -	        -
150.0960	           0	           0	           -	        -
150.1120	           0	           0	           -	        -
150.1280	           0	           0	           -	        -
150.1440	           0	           0	           -	        -
150.1600	           0	           0	           -	        -
150.1760	           0	           0	           -	        -
150.1920	           0	           0	           -	        -
150.2080	           0	           0	           -	        -
150.2240	           0	           0	           -	        -
150.2400	           0	           0	           -	        -
150.2560	           0	           0	           -	        -
150.2720	           0	           0	           -	        -
150.2880	           0	           0	           -	        -
150.3040	           0	           0	           -	        -
150.3200	           0	           0	           -	        -
150.3360	           0	           0	           -	        -
150.3520	           0	           0	           -	        -
150.3680	           0	           0	           -	        -
150.3840	           0	           0	           -	        -
150.4000	           0	           0	           -	        -
150.4160	           0	           0	           -	        -
150.4320	           0	           0	           -	        -
150.4480	           0	           0	           -	        -
150.4640	           0	           0	           -	        -
150.4800	           0	           0	           -	        -
150.4960	           0	           0	           -	        -
150.5120	           0	           0	           -	        -
150.5280	           0	           0	           -	        -
150.5440	           0	           0	           -	        -
150.5600	           0	           0	           -	        -
150.5760	           0	           0	           -	        -
150.5920	           0	           0	           -	        -
150.6080	           0	           0	           -	        -
150.6240	           0	           0	           -	        -
150.6400	           0	           0	           -	        -
150.6560	           0	           0	           -	        -
150.6720	           0	           0	           -	        -
150.6880	           0	           0	           -	        -
150.7040	           0	           0	           -	        -
150.7200	           0	           0	           -	        -
150.7360	           0	           0	           -	        -
150.7520	           0	           0	           -	        -
150.7680	           0	           0	           -	        -
150.7840	           0	           0	           -	        -
150.8000	           0	           0	           -	        -
150.8160	           0	           0	           -	        -
150.8320	           0	           0	           -	        -
150.8480	           0	           0	           -	        -
150.8640	           0	           0	           -	        -
150.8800	           0	           0	           -	        -
150.8960	           0	           0	           -	        -
150.9120	           0	           0	           -	        -
150.9280	           0	           0	           -	        -
150.9440	           0	           0	           -	        -
150.9600	           0	           0	           -	        -
150.9760	           0	           0	           -	        -
150.9920	           0	           0	           -	        -
151.0080	           0	           0	           -	        -
151.0240	           0	           0	           -	        -
151.0400	           0	           0	           -	        -
151.0560	           0	           0	           -	        -
151.0720	           0	           0	           -	        -
151.0880	           0	           0	           -	        -
151.1040	           0	           0	           -	        -
151.1200	           0	           0	           -	        -
151.1360	           0	           0	           -	        -
151.1520	           0	           0	           -	        -
151.1680	           0	           0	           -	        -
151.1840	           0	           0	           -	        -
151.2000	           0	           0	           -	        -
151.2160	           0	           0	           -	        -
151.2320	           0	           0	           -	        -
151.2480	           0	           0	           -	        -
151.2640	           0	           0	           -	        -
151.2800	           0	           0	           -	        -
151.2960	           0	           0	           -	        -
151.3120	           0	           0	           -	        -
151.3280	           0	           0	           -	        -
151.3440	           0	           0	           -	        -
151.3600	           0	           0	           -	        -
151.3760	           0	           0	           -	        -
151.3920	           0	           0	           -	        -
151.4080	           0	           0	           -	        -
151.4240	           0	           0	           -	        -
151.4400	           0	           0	           -	        -
151.4560	           0	           0	           -	        -
151.4720	           0	           0	           -	        -
151.4880	           0	           0	           -	        -
151.5040	           0	           0	           -	        -
151.5200	           0	           0	           -	        -
151.5360	           0	           0	           -	        -
151.5520	           0	           0	           -	        -
151.5680	           0	           0	           -	        -
151.5840	           0	           0	           -	        -
151.6000	           0	           0	           -	        -
151.6160	           0	           0	           -	        -
151.6320	           0	           0	           -	        -
151.6480	           0	           0	           -	        -
151.6640	           0	           0	           -	        -
151.6800	           0	           0	           -	        -
151.6960	           0	           0	           -	        -
151.7120	           0	           0	           -	        -
151.7280	           0	           0	           -	        -
151.7440	           0	           0	           -	        -
151.7600	           0	           0	           -	        -
151.7760	           0	           0	           -	        -
151.7920	           0	           0	           -	        -
151.8080	           0	           0	           -	        -
151.8240	           0	           0	           -	        -
151.8400	           0	           0	           -	        -
151.8560	           0	           0	           -	        -
151.8720	           0	           0	           -	        -
151.8880	           0	           0	           -	        -
151.9040	           0	           0	           -	        -
151.9200	           0	           0	           -	        -
151.9360	           0	           0	           -	        -
151.9520	           0	           0	           -	        -
151.9680	           0	           0	           -	        -
151.9840	           0	           0	           -	        -
152.0000	           0	           0	           -	        -
152.0160	           0	           0	           -	        -
152.0320	           0	           0	           -	        -
152.0480	           0	           0	           -	        -
152.0640	           0	           0	           -	        -
152.0800	           0	           0	           -	        -
152.0960	           0	           0	           -	        -
152.1120	           0	           0	           -	        -
152.1280	           0	           0	           -	        -
152.1440	           0	           0	           -	        -
152.1600	           0	           0	           -	        -
152.1760	           0	           0	           -	        -
152.1920	           0	           0	           -	        -
152.2080	           0	           0	           -	        -
152.2240	           0	           0	           -	        -
152.2400	           0	           0	           -	        -
152.2560	           0	           0	           -	        -
152.2720	           0	           0	           -	        -
152.2880	           0	           0	           -	        -
152.3040	           0	           0	           -	        -
152.3200	           0	           0	           -	        -
152.3360	           0	           0	           -	        -
152.3520	           0	           0	           -	        -
152.3680	           0	           0	           -	        -
152.3840	           0	           0	           -	        -
152.4000	           0	           0	           -	        -
152.4160	           0	           0	           -	        -
152.4320	           0	           0	           -	        -
152.4480	           0	           0	           -	        -
152.4640	           0	           0	           -	        -
152.4800	           0	           0	           -	        -
152.4960	           0	           0	           -	        -
152.5120	           0	           0	           -	        -
152.5280	           0	           0	           -	        -
152.5440	           0	           0	           -	        -
152.5600	           0	           0	           -	        -
152.5760	           0	           0	           -	        -
152.5920	           0	           0	           -	        -
152.6080	           0	           0	           -	        -
152.6240	           0	           0	           -	        -
152.6400	           0	           0	           -	        -
152.6560	           0	           0	           -	        -
152.6720	           0	           0	           -	        -
152.6880	           0	           0	           -	        -
152.7040	           0	           0	           -	        -
152.7200	           0	           0	           -	        -
152.7360	           0	           0	           -	        -
152.7520	           0	           0	           -	        -
152.7680	           0	           0	           -	        -
152.7840	           0	           0	           -	        -
152.8000	           0	           0	           -	        -
152.8160	           0	           0	           -	        -
152.8320	           0	           0	           -	        -
152.8480	           0	           0	           -	        -
152.8640	           0	           0	           -	        -
152.8800	           0	           0	           -	        -
152.8960	           0	           0	           -	        -
152.9120	           0	           0	           -	        -
152.9280	           0	           0	           -	        -
152.9440	           0	           0	           -	        -
152.9600	           0	           0	           -	        -
152.9760	           0	           0	           -	        -
152.9920	           0	           0	           -	        -
153.0080	           0	           0	           -	        -
153.0240	           0	           0	           -	        -
153.0400	           0	           0	           -	        -
153.0560	           0	           0	           -	        -
153.0720	           0	           0	           -	        -
153.0880	           0	           0	           -	        -
153.1040	           0	           0	           -	        -
153.1200	           0	           0	           -	        -
153.1360	           0	           0	           -	        -
153.1520	           0	           0	           -	        -
153.1680	           0	           0	           -	        -
153.1840	           0	           0	           -	        -
153.2000	           0	           0	           -	        -
153.2160	           0	           0	           -	        -
153.2320	           0	           0	           -	        -
153.2480	           0	           0	           -	        -
153.2640	           0	           0	           -	        -
153.2800	           0	           0	           -	        -
153.2960	           0	           0	           -	        -
153.3120	           0	           0	           -	        -
153.3280	           0	           0	           -	        -
153.3440	           0	           0	           -	        -
153.3600	           0	           0	           -	        -
153.3760	           0	           0	           -	        -
153.3920	           0	           0	           -	        -
153.4080	           0	           0	           -	        -
153.4240	           0	           0	           -	        -
153.4400	           0	           0	           -	        -
153.4560	           0	           0	           -	        -
153.4720	           0	           0	           -	        -
153.4880	           0	           0	           -	        -
153.5040	           0	           0	           -	        -
153.5200	           0	           0	           -	        -
153.5360	           0	           0	           -	        -
153.5520	           0	           0	           -	        -
153.5680	           0	           0	           -	        -
153.5840	           0	           0	           -	        -
153.6000	           0	           0	           -	        -
153.6160	           0	           0	           -	        -
153.6320	           0	           0	           -	        -
153.6480	           0	           0	           -	        -
153.6640	           0	           0	           -	        -
153.6800	           0	           0	           -	        -
153.6960	           0	           0	           -	        -
153.7120	           0	           0	           -	        -
153.7280	           0	           0	           -	        -
153.7440	           0	           0	           -	        -
153.7600	           0	           0	           -	        -
153.7760	           0	           0	           -	        -
153.7920	           0	           0	           -	        -
153.8080	           0	           0	           -	        -
153.8240	           0	           0	           -	        -
153.8400	           0	           0	           -	        -
153.8560	           0	           0	           -	        -
153.8720	           0	           0	           -	        -
153.8880	           0	           0	           -	        -
153.9040	           0	           0	           -	        -
153.9200	           0	           0	           -	        -
153.9360	           0	           0	           -	        -
153.9520	           0	           0	           -	        -
153.9680	           0	           0	           -	        -
153.9840	           0	           0	           -	        -
154.0000	           0	           0	           -	        -
154.0160	           0	           0	           -	        -
154.0320	           0	           0	           -	        -
154.0480	           0	           0	           -	        -
154.0640	           0	           0	           -	        -
154.0800	           0	           0	           -	        -
154.0960	           0	           0	           -	        -
154.1120	           0	           0	           -	        -
154.1280	           0	           0	           -	        -
154.1440	           0	           0	           -	        -
154.1600	           0	           0	           -	        -
154.1760	           0	           0	           -	        -
154.1920	           0	           0	           -	        -
154.2080	           0	           0	           -	        -
154.2240	           0	           0	           -	        -
154.2400	           0	           0	           -	        -
154.2560	           0	           0	           -	        -
154.2720	           0	           0	           -	        -
154.2880	           0	           0	           -	        -
154.3040	           0	           0	           -	        -
154.3200	           0	           0	           -	        -
154.3360	           0	           0	           -	        -
154.3520	           0	           0	           -	        -
154.3680	           0	           0	           -	        -
154.3840	           0	           0	           -	        -
154.4000	           0	           0	           -	        -
154.4160	           0	           0	           -	        -
154.4320	           0	           0	           -	        -
154.4480	           0	           0	           -	        -
154.4640	           0	           0	           -	        -
154.4800	           0	           0	           -	        -
154.4960	           0	           0	           -	        -
154.5120	           0	           0	           -	        -
154.5280	           0	           0	           -	        -
154.5440	           0	           0	           -	        -
154.5600	           0	           0	           -	        -
154.5760	           0	           0	           -	        -
154.5920	           0	           0	           -	        -
154.6080	           0	           0	           -	        -
154.6240	           0	           0	           -	        -
154.6400	           0	           0	           -	        -
154.6560	           0	           0	           -	        -
154.6720	           0	           0	           -	        -
154.6880	           0	           0	           -	        -
154.7040	           0	           0	           -	        -
154.7200	           0	           0	           -	        -
154.7360	           0	           0	           -	        -
154.7520	           0	           0	           -	        -
154.7680	           0	           0	           -	        -
154.7840	           0	           0	           -	        -
154.8000	           0	           0	           -	        -
154.8160	           0	           0	           -	        -
154.8320	           0	           0	           -	        -
154.8480	           0	           0	           -	        -
154.8640	           0	           0	           -	        -
154.8800	           0	           0	           -	        -
154.8960	           0	           0	           -	        -
154.9120	           0	           0	           -	        -
154.9280	           0	           0	           -	        -
154.9440	           0	           0	           -	        -
154.9600	           0	           0	           -	        -
154.9760	           0	           0	           -	        -
154.9920	           0	           0	           -	        -
155.0080	           0	           0	           -	        -
155.0240	           0	           0	           -	        -
155.0400	           0	           0	           -	        -
155.0560	           0	           0	           -	        -
155.0720	           0	           0	           -	        -
155.0880	           0	           0	           -	        -
155.1040	           0	           0	           -	        -
155.1200	           0	           0	           -	        -
155.1360	           0	           0	           -	        -
155.1520	           0	           0	           -	        -
155.1680	           0	           0	           -	        -
155.1840	           0	           0	           -	        -
155.2000	           0	           0	           -	        -
155.2160	           0	           0	           -	        -
155.2320	           0	           0	           -	        -
155.2480	           0	           0	           -	        -
155.2640	           0	           0	           -	        -
155.2800	           0	           0	           -	        -
155.2960	           0	           0	           -	        -
155.3120	           0	           0	           -	        -
155.3280	           0	           0	           -	        -
155.3440	           0	           0	           -	        -
155.3600	           0	           0	           -	        -
155.3760	           0	           0	           -	        -
155.3920	           0	           0	           -	        -
155.4080	           0	           0	           -	        -
155.4240	           0	           0	           -	        -
155.4400	           0	           0	           -	        -
155.4560	           0	           0	           -	        -
155.4720	           0	           0	           -	        -
155.4880	           0	           0	           -	        -
155.5040	           0	           0	           -	        -
155.5200	           0	           0	           -	        -
155.5360	           0	           0	           -	        -
155.5520	           0	           0	           -	        -
155.5680	           0	           0	           -	        -
155.5840	           0	           0	           -	        -
155.6000	           0	           0	           -	        -
155.6160	           0	           0	           -	        -
155.6320	           0	           0	           -	        -
155.6480	           0	           0	           -	        -
155.6640	           0	           0	           -	        -
155.6800	           0	           0	           -	        -
155.6960	           0	           0	           -	        -
155.7120	           0	           0	           -	        -
155.7280	           0	           0	           -	        -
155.7440	           0	           0	           -	        -
155.7600	           0	           0	           -	        -
155.7760	           0	           0	           -	        -
155.7920	           0	           0	           -	        -
155.8080	           0	           0	           -	        -
155.8240	           0	           0	           -	        -
