Raman-Spectrum _CHBr3 _spol001.dat
27/09/2021
15:27:30
_CHBr3
_spol0 Temp: NON
X in nm	Y Signal 	Error Signal				
604,60000	0,09990	0,00056
604,64000	0,10005	0,00032
604,68000	0,10840	0,00025
604,72000	0,10260	0,00039
604,76000	0,10209	0,00079
604,80000	0,10927	0,00053
604,84000	0,10372	0,00038
604,88000	0,10942	0,00047
604,92000	0,10474	0,00031
604,96000	0,10448	0,00051
605,00000	0,10173	0,00040
605,04000	0,10881	0,00050
605,08000	0,10377	0,00033
605,12000	0,11024	0,00056
605,16000	0,10845	0,00047
605,20000	0,10586	0,00034
605,24000	0,10545	0,00041
605,28000	0,11024	0,00051
605,32000	0,10820	0,00032
605,36000	0,11018	0,00058
605,40000	0,11018	0,00048
605,44000	0,10825	0,00027
605,48000	0,10448	0,00040
605,52000	0,10453	0,00031
605,56000	0,10555	0,00031
605,60000	0,10311	0,00060
605,64000	0,10738	0,00052
605,68000	0,09695	0,00027
605,72000	0,10657	0,00038
605,76000	0,10850	0,00052
605,80000	0,10917	0,00058
605,84000	0,10927	0,00042
605,88000	0,10932	0,00044
605,92000	0,10474	0,00020
605,96000	0,11278	0,00046
606,00000	0,11395	0,00046
606,04000	0,11003	0,00047
606,08000	0,10906	0,00046
606,12000	0,10932	0,00055
606,16000	0,10275	0,00023
606,20000	0,10647	0,00034
606,24000	0,11039	0,00033
606,28000	0,10367	0,00062
606,32000	0,10565	0,00046
606,36000	0,10937	0,00046
606,40000	0,10850	0,00034
606,44000	0,10815	0,00053
606,48000	0,11202	0,00034
606,52000	0,11115	0,00031
606,56000	0,11003	0,00041
606,60000	0,10840	0,00041
606,64000	0,10632	0,00033
606,68000	0,11691	0,00042
606,72000	0,11701	0,00023
606,76000	0,10382	0,00025
606,80000	0,11411	0,00047
606,84000	0,10764	0,00027
606,88000	0,11212	0,00040
606,92000	0,11614	0,00047
606,96000	0,11120	0,00048
607,00000	0,11120	0,00027
607,04000	0,11217	0,00020
607,08000	0,11039	0,00033
607,12000	0,11217	0,00055
607,16000	0,11278	0,00051
607,20000	0,10922	0,00051
607,24000	0,11472	0,00031
607,28000	0,10912	0,00038
607,32000	0,10947	0,00034
607,36000	0,11324	0,00042
607,40000	0,11024	0,00039
607,44000	0,11405	0,00047
607,48000	0,10744	0,00052
607,52000	0,11207	0,00041
607,56000	0,11477	0,00058
607,60000	0,11487	0,00042
607,64000	0,11701	0,00040
607,68000	0,11777	0,00050
607,72000	0,10830	0,00050
607,76000	0,11018	0,00036
607,80000	0,11411	0,00065
607,84000	0,11222	0,00036
607,88000	0,11207	0,00047
607,92000	0,11599	0,00040
607,96000	0,11411	0,00047
608,00000	0,11095	0,00034
608,04000	0,11390	0,00044
