127	0.1323	0.04	NaN	0.0351	0.3129	6.21E-05	780.2498285
127	0.1325	0.0401	NaN	0.0351	0.3122	4.60E-05	780.2498498
127	0.1327	0.0401	NaN	0.0351	0.3121	3.09E-05	780.2498696
127	0.1328	0.0401	NaN	0.0351	0.3121	1.49E-05	780.2498907
127	0.1329	0.0401	NaN	0.0351	0.3125	-4.95E-07	780.2499109
127	0.1331	0.0401	NaN	0.0351	0.3133	-1.61E-05	780.2499314
127	0.1333	0.0401	NaN	0.0351	0.3143	-2.98E-05	780.2499494
127	0.1335	0.0402	NaN	0.0351	0.3151	-4.42E-05	780.2499684
127	0.1336	0.0402	NaN	0.0352	0.3159	4.14E-05	780.2499873
127	0.1338	0.0402	NaN	0.0352	0.3162	2.72E-05	780.250006
