x	Ch0	Ch1	Ch3	Ch4	f	Ch0_b	Ch1_b	Ch3_b	Ch4_b	f-4	Ch4_b1
136.3289	0.1564	0.0367	0.0309	0.3567	0.038183896	0.118216104	-0.001483896	-0.007283896	0.318516104	0.343056222	0.013643778
136.3507	0.1566	0.0371	0.0313	0.3572	0.038197905	0.118402095	-0.001097905	-0.006897905	0.319002095	0.343156097	0.014043903
136.3698	0.157	0.0375	0.0317	0.3575	0.038210179	0.118789821	-0.000710179	-0.006510179	0.319289821	0.343243602	0.014256398
136.3907	0.1573	0.0379	0.0321	0.3573	0.03822361	0.11907639	-0.00032361	-0.00612361	0.31907639	0.343339353	0.013960647
136.4129	0.1577	0.0383	0.0325	0.3566	0.038237876	0.119462124	6.21237E-05	-0.005737876	0.318362124	0.34344106	0.01315894
136.4311	0.158	0.0387	0.0328	0.3557	0.038249572	0.119750428	0.000450428	-0.005449572	0.317450428	0.343524442	0.012175558
136.4518	0.158	0.039	0.0331	0.3553	0.038262874	0.119737126	0.000737126	-0.005162874	0.317037126	0.343619277	0.011680723
136.4721	0.1581	0.0394	0.0335	0.3552	0.03827592	0.11982408	0.00112408	-0.00477592	0.31692408	0.343712279	0.011487721
136.4924	0.1584	0.0397	0.0338	0.3554	0.038288965	0.120111035	0.001411035	-0.004488965	0.317111035	0.343805281	0.011594719
136.5138	0.1586	0.0401	0.0341	0.3559	0.038302717	0.120297283	0.001797283	-0.004202717	0.317597283	0.343903323	0.011996677
136.5339	0.1588	0.0404	0.0345	0.3568	0.038315634	0.120484366	0.002084366	-0.003815634	0.318484366	0.343995409	0.012804591
136.5519	0.1584	0.0407	0.0348	0.3576	0.038327201	0.120072799	0.002372799	-0.003527201	0.319272799	0.344077875	0.013522125
136.5748	0.1583	0.041	0.0351	0.3582	0.038341917	0.119958083	0.002658083	-0.003241917	0.319858083	0.344182789	0.014017211
136.597	0.1583	0.0413	0.0355	0.3588	0.038356184	0.119943816	0.002943816	-0.002856184	0.320443816	0.344284496	0.014515504
136.6151	0.1583	0.0417	0.0358	0.3594	0.038367815	0.119932185	0.003332185	-0.002567815	0.321032185	0.344367419	0.015032581
136.6368	0.1584	0.042	0.0361	0.3597	0.03838176	0.12001824	0.00361824	-0.00228176	0.32131824	0.344466836	0.015233164
136.6564	0.1584	0.0423	0.0364	0.3594	0.038394356	0.120005644	0.003905644	-0.001994356	0.321005644	0.344556631	0.014843369
136.6776	0.1585	0.0425	0.0366	0.3589	0.038407979	0.120092021	0.004092021	-0.001807979	0.320492021	0.344653757	0.014246243
136.696	0.1586	0.0428	0.0368	0.3582	0.038419804	0.120180196	0.004380196	-0.001619804	0.319780196	0.344738054	0.013461946
136.7161	0.1586	0.043	0.0371	0.3576	0.03843272	0.12016728	0.00456728	-0.00133272	0.31916728	0.344830141	0.012769859
136.7363	0.1585	0.0432	0.0373	0.3574	0.038445702	0.120054298	0.004754298	-0.001145702	0.318954298	0.344922685	0.012477315
136.7568	0.1584	0.0434	0.0375	0.3578	0.038458875	0.119941125	0.004941125	-0.000958875	0.319341125	0.345016604	0.012783396
136.7784	0.1583	0.0436	0.0377	0.3583	0.038472756	0.119827244	0.005127244	-0.000772756	0.319827244	0.345115562	0.013184438
136.8001	0.1582	0.0439	0.0379	0.359	0.038486701	0.119713299	0.005413299	-0.000586701	0.320513299	0.345214978	0.013785022
136.818	0.158	0.044	0.0381	0.3596	0.038498204	0.119501796	0.005501796	-0.000398204	0.321101796	0.345296985	0.014303015
136.838	0.1579	0.0442	0.0383	0.3601	0.038511057	0.119388943	0.005688943	-0.000211057	0.321588943	0.345388613	0.014711387
136.8588	0.1578	0.0444	0.0385	0.3607	0.038524423	0.119275577	0.005875577	-2.44232E-05	0.322175577	0.345483906	0.015216094
136.8801	0.1579	0.0446	0.0387	0.3612	0.038538111	0.119361889	0.006061889	0.000161889	0.322661889	0.34558149	0.01561851
136.9	0.1578	0.0448	0.0388	0.3613	0.038550899	0.119249101	0.006249101	0.000249101	0.322749101	0.34567266	0.01562734
136.9207	0.1576	0.0449	0.039	0.3611	0.038564202	0.119035798	0.006335798	0.000435798	0.322535798	0.345767495	0.015332505
136.9419	0.1575	0.0451	0.0392	0.3606	0.038577825	0.118922175	0.006522175	0.000622175	0.322022175	0.345864621	0.014735379
136.9614	0.1575	0.0452	0.0393	0.3598	0.038590357	0.118909643	0.006609643	0.000709643	0.321209643	0.345953958	0.013846042
136.9814	0.1575	0.0454	0.0395	0.3593	0.038603209	0.118896791	0.006796791	0.000896791	0.320696791	0.346045586	0.013254414
137.0021	0.1573	0.0455	0.0396	0.3585	0.038616512	0.118683488	0.006883488	0.000983488	0.319883488	0.346140421	0.012359579
137.0208	0.1572	0.0456	0.0398	0.3581	0.038628529	0.118571471	0.006971471	0.001171471	0.319471471	0.346226093	0.011873907
137.0425	0.1572	0.0458	0.0399	0.3583	0.038642474	0.118557526	0.007157526	0.001257526	0.319657526	0.34632551	0.011974491
137.0634	0.1573	0.0459	0.04	0.3588	0.038655904	0.118644096	0.007244096	0.001344096	0.320144096	0.346421261	0.012378739
137.0821	0.1576	0.046	0.0401	0.3595	0.038667922	0.118932078	0.007332078	0.001432078	0.320832078	0.346506933	0.012993067
137.1032	0.1576	0.0461	0.0402	0.3601	0.038681481	0.118918519	0.007418519	0.001518519	0.321418519	0.3466036	0.0134964
137.1242	0.1575	0.0462	0.0403	0.3607	0.038694976	0.118805024	0.007505024	0.001605024	0.322005024	0.34669981	0.01400019
137.1441	0.1574	0.0463	0.0404	0.3612	0.038707764	0.118692236	0.007592236	0.001692236	0.322492236	0.34679098	0.01440902
137.1653	0.1573	0.0464	0.0405	0.3615	0.038721388	0.118578612	0.007678612	0.001778612	0.322778612	0.346888105	0.014611895
137.1857	0.1574	0.0465	0.0406	0.3615	0.038734498	0.118665502	0.007765502	0.001865502	0.322765502	0.346981566	0.014518434
137.2052	0.1575	0.0466	0.0407	0.3612	0.038747029	0.118752971	0.007852971	0.001952971	0.322452971	0.347070903	0.014129097
137.2232	0.1575	0.0467	0.0408	0.3604	0.038758596	0.118741404	0.007941404	0.002041404	0.321641404	0.347153368	0.013246632
137.241	0.1574	0.0468	0.0409	0.3596	0.038770035	0.118629965	0.008029965	0.002129965	0.320829965	0.347234917	0.012365083
137.2604	0.1576	0.0469	0.0409	0.3593	0.038782502	0.118817498	0.008117498	0.002117498	0.320517498	0.347323797	0.011976203
137.2812	0.1577	0.0469	0.041	0.3592	0.038795868	0.118904132	0.008104132	0.002204132	0.320404132	0.34741909	0.01178091
137.3026	0.1576	0.047	0.0411	0.3594	0.038809621	0.118790379	0.008190379	0.002290379	0.320590379	0.347517132	0.011882868
137.3245	0.1577	0.047	0.0411	0.3597	0.038823694	0.118876306	0.008176306	0.002276306	0.320876306	0.347617464	0.012082536
137.3425	0.1577	0.0471	0.0412	0.3601	0.038835261	0.118864739	0.008264739	0.002364739	0.321264739	0.34769993	0.01240007
137.3633	0.1577	0.0472	0.0412	0.3607	0.038848628	0.118851372	0.008351372	0.002351372	0.321851372	0.347795223	0.012904777
137.3838	0.1576	0.0472	0.0413	0.3615	0.038861802	0.118738198	0.008338198	0.002438198	0.322638198	0.347889141	0.013610859
137.4045	0.1576	0.0473	0.0413	0.362	0.038875104	0.118724896	0.008424896	0.002424896	0.323124896	0.347983976	0.014016024
137.4251	0.1576	0.0473	0.0414	0.3624	0.038888342	0.118711658	0.008411658	0.002511658	0.323511658	0.348078353	0.014321647
137.4457	0.1574	0.0473	0.0414	0.3627	0.03890158	0.11849842	0.00839842	0.00249842	0.32379842	0.34817273	0.01452727
137.4661	0.1573	0.0474	0.0415	0.3629	0.03891469	0.11838531	0.00848531	0.00258531	0.32398531	0.348266191	0.014633809
137.486	0.1572	0.0474	0.0415	0.363	0.038927478	0.118272522	0.008472522	0.002572522	0.324072522	0.34835736	0.01464264
137.5058	0.1572	0.0474	0.0415	0.3627	0.038940202	0.118259798	0.008459798	0.002559798	0.323759798	0.348448072	0.014251928
137.527	0.1572	0.0475	0.0416	0.3621	0.038953826	0.118246174	0.008546174	0.002646174	0.323146174	0.348545198	0.013554802
137.5466	0.1572	0.0475	0.0416	0.3614	0.038966421	0.118233579	0.008533579	0.002633579	0.322433579	0.348634993	0.012765007
137.5673	0.1573	0.0475	0.0416	0.3612	0.038979724	0.118320276	0.008520276	0.002620276	0.322220276	0.348729828	0.012470172
137.588	0.1572	0.0476	0.0417	0.3612	0.038993026	0.118206974	0.008606974	0.002706974	0.322206974	0.348824663	0.012375337
137.6065	0.1571	0.0476	0.0417	0.3616	0.039004915	0.118095085	0.008595085	0.002695085	0.322595085	0.348909419	0.012690581
137.6272	0.1571	0.0477	0.0418	0.3622	0.039018217	0.118081783	0.008681783	0.002781783	0.323181783	0.349004254	0.013195746
137.6477	0.1571	0.0477	0.0418	0.3628	0.039031391	0.118068609	0.008668609	0.002768609	0.323768609	0.349098173	0.013701827
137.668	0.1571	0.0477	0.0418	0.3636	0.039044436	0.118055564	0.008655564	0.002755564	0.324555564	0.349191175	0.014408825
137.6871	0.1571	0.0478	0.0418	0.364	0.03905671	0.11804329	0.00874329	0.00274329	0.32494329	0.34927868	0.01472132
137.7079	0.1571	0.0478	0.0418	0.3642	0.039070077	0.118029923	0.008729923	0.002729923	0.325129923	0.349373973	0.014826027
137.7299	0.1572	0.0478	0.0419	0.3645	0.039084215	0.118115785	0.008715785	0.002815785	0.325415785	0.349474764	0.015025236
137.7475	0.1574	0.0478	0.0419	0.3646	0.039095525	0.118304475	0.008704475	0.002804475	0.325504475	0.349555397	0.015044604
137.7685	0.1575	0.0478	0.0419	0.3647	0.03910902	0.11839098	0.00869098	0.00279098	0.32559098	0.349651606	0.015048394
137.7886	0.1577	0.0479	0.0419	0.3642	0.039121937	0.118578063	0.008778063	0.002778063	0.325078063	0.349743692	0.014456308
137.809	0.1577	0.0479	0.042	0.3636	0.039135046	0.118564954	0.008764954	0.002864954	0.324464954	0.349837153	0.013762847
137.8309	0.1578	0.0479	0.042	0.363	0.03914912	0.11865088	0.00875088	0.00285088	0.32385088	0.349937485	0.013062515
137.8496	0.1578	0.0479	0.042	0.3626	0.039161137	0.118638863	0.008738863	0.002838863	0.323438863	0.350023157	0.012576843
137.8701	0.1578	0.0479	0.042	0.3624	0.039174311	0.118625689	0.008725689	0.002825689	0.323225689	0.350117076	0.012282924
137.8921	0.1579	0.0479	0.042	0.3625	0.039188449	0.118711551	0.008711551	0.002811551	0.323311551	0.350217867	0.012282133
137.9133	0.1582	0.048	0.042	0.3626	0.039202072	0.118997928	0.008797928	0.002797928	0.323397928	0.350314993	0.012285007
137.933	0.1583	0.048	0.0421	0.363	0.039214732	0.119085268	0.008785268	0.002885268	0.323785268	0.350405246	0.012594754
137.9537	0.1585	0.048	0.0421	0.3635	0.039228034	0.119271966	0.008771966	0.002871966	0.324271966	0.350500081	0.012999919
137.9761	0.1585	0.048	0.0421	0.3641	0.039242429	0.119257571	0.008757571	0.002857571	0.324857571	0.350602705	0.013497295
137.994	0.1589	0.048	0.0421	0.3645	0.039253932	0.119646068	0.008746068	0.002846068	0.325246068	0.350684712	0.013815288
138.0156	0.1591	0.0481	0.0421	0.3648	0.039267813	0.119832187	0.008832187	0.002832187	0.325532187	0.35078367	0.01401633
138.034	0.1592	0.0481	0.0421	0.3651	0.039279637	0.119920363	0.008820363	0.002820363	0.325820363	0.350867968	0.014232032
138.0542	0.1593	0.0481	0.0421	0.365	0.039292618	0.120007382	0.008807382	0.002807382	0.325707382	0.350960512	0.014039488
138.0746	0.1595	0.0481	0.0421	0.3647	0.039305728	0.120194272	0.008794272	0.002794272	0.325394272	0.351053972	0.013646028
138.0943	0.1594	0.0481	0.0421	0.3639	0.039318388	0.120081612	0.008781612	0.002781612	0.324581612	0.351144226	0.012755774
138.1151	0.1595	0.0481	0.0421	0.3631	0.039331754	0.120168246	0.008768246	0.002768246	0.323768246	0.351239519	0.011860481
138.1332	0.1597	0.0481	0.0421	0.3626	0.039343386	0.120356614	0.008756614	0.002756614	0.323256614	0.351322442	0.011277558
138.1539	0.1598	0.0482	0.0422	0.3624	0.039356688	0.120443312	0.008843312	0.002843312	0.323043312	0.351417277	0.010982723
138.1752	0.1601	0.0482	0.0422	0.3625	0.039370376	0.120729624	0.008829624	0.002829624	0.323129624	0.351514861	0.010985139
138.1974	0.1602	0.0482	0.0422	0.3629	0.039384642	0.120815358	0.008815358	0.002815358	0.323515358	0.351616568	0.011283432
138.2186	0.1601	0.0482	0.0422	0.3634	0.039398266	0.120701734	0.008801734	0.002801734	0.324001734	0.351713694	0.011686306
138.2396	0.1598	0.0482	0.0422	0.3641	0.039411761	0.120388239	0.008788239	0.002788239	0.324688239	0.351809903	0.012290097
138.2577	0.1598	0.0482	0.0422	0.3646	0.039423393	0.120376607	0.008776607	0.002776607	0.325176607	0.351892827	0.012707173
138.2794	0.1597	0.0482	0.0422	0.3652	0.039437338	0.120262662	0.008762662	0.002762662	0.325762662	0.351992243	0.013207757
138.2999	0.1595	0.0482	0.0422	0.3658	0.039450512	0.120049488	0.008749488	0.002749488	0.326349488	0.352086162	0.013713838
138.3206	0.1595	0.0482	0.0422	0.366	0.039463814	0.120036186	0.008736186	0.002736186	0.326536186	0.352180997	0.013819003
138.3392	0.1596	0.0482	0.0422	0.3659	0.039475767	0.120124233	0.008724233	0.002724233	0.326424233	0.352266211	0.013633789
138.3612	0.1597	0.0482	0.0422	0.3656	0.039489905	0.120210095	0.008710095	0.002710095	0.326110095	0.352367002	0.013232998
138.3825	0.1598	0.0482	0.0422	0.3651	0.039503592	0.120296408	0.008696408	0.002696408	0.325596408	0.352464586	0.012635415
138.3996	0.1598	0.0482	0.0422	0.3646	0.039514581	0.120285419	0.008685419	0.002685419	0.325085419	0.352542927	0.012057073
138.42	0.1597	0.0482	0.0422	0.3642	0.039527691	0.120172309	0.008672309	0.002672309	0.324672309	0.352636388	0.011563612
138.4415	0.1596	0.0482	0.0422	0.3643	0.039541507	0.120058493	0.008658493	0.002658493	0.324758493	0.352734888	0.011565112
138.4612	0.1594	0.0482	0.0423	0.3648	0.039554167	0.119845833	0.008645833	0.002745833	0.325245833	0.352825142	0.011974858
138.4822	0.1597	0.0483	0.0423	0.365	0.039567662	0.120132338	0.008732338	0.002732338	0.325432338	0.352921351	0.012078649
138.5028	0.16	0.0483	0.0423	0.3656	0.0395809	0.1204191	0.0087191	0.0027191	0.3260191	0.353015728	0.012584272
138.5211	0.1599	0.0483	0.0423	0.3662	0.03959266	0.12030734	0.00870734	0.00270734	0.32660734	0.353099568	0.013100432
138.5427	0.16	0.0483	0.0423	0.3666	0.039606541	0.120393459	0.008693459	0.002693459	0.326993459	0.353198526	0.013401474
138.5631	0.1602	0.0483	0.0423	0.367	0.039619651	0.120580349	0.008680349	0.002680349	0.327380349	0.353291986	0.013708014
138.5842	0.1603	0.0483	0.0423	0.3674	0.03963321	0.12066679	0.00866679	0.00266679	0.32776679	0.353388654	0.014011346
138.6033	0.1603	0.0484	0.0423	0.3676	0.039645484	0.120654516	0.008754516	0.002654516	0.327954516	0.353476159	0.014123841
138.6273	0.1604	0.0484	0.0424	0.3677	0.039660907	0.120739093	0.008739093	0.002739093	0.328039093	0.353586112	0.014113888
138.646	0.1606	0.0484	0.0424	0.3675	0.039672924	0.120927076	0.008727076	0.002727076	0.327827076	0.353671784	0.013828216
138.6646	0.1607	0.0484	0.0424	0.3671	0.039684877	0.121015123	0.008715123	0.002715123	0.327415123	0.353756998	0.013343002
138.6862	0.1607	0.0484	0.0424	0.3664	0.039698758	0.121001242	0.008701242	0.002701242	0.326701242	0.353855957	0.012544043
138.7064	0.1605	0.0484	0.0424	0.3667	0.039711739	0.120788261	0.008688261	0.002688261	0.326988261	0.353948501	0.012751499
138.7258	0.1605	0.0484	0.0424	0.3663	0.039724206	0.120775794	0.008675794	0.002675794	0.326575794	0.35403738	0.01226262
138.7477	0.1607	0.0484	0.0424	0.3662	0.039738279	0.120961721	0.008661721	0.002661721	0.326461721	0.354137713	0.012062287
138.769	0.1608	0.0484	0.0424	0.3655	0.039751967	0.121048033	0.008648033	0.002648033	0.325748033	0.354235297	0.011264703
138.7861	0.161	0.0484	0.0424	0.3655	0.039762956	0.121237044	0.008637044	0.002637044	0.325737044	0.354313639	0.011186361
138.8061	0.1611	0.0485	0.0424	0.3658	0.039775809	0.121324191	0.008724191	0.002624191	0.326024191	0.354405267	0.011394733
138.8267	0.1613	0.0485	0.0424	0.3665	0.039789047	0.121510953	0.008710953	0.002610953	0.326710953	0.354499643	0.012000357
138.8474	0.1614	0.0485	0.0424	0.3672	0.039802349	0.121597651	0.008697651	0.002597651	0.327397651	0.354594478	0.012605522
138.8699	0.1614	0.0485	0.0424	0.3678	0.039816808	0.121583192	0.008683192	0.002583192	0.327983192	0.35469756	0.01310244
138.8888	0.1616	0.0485	0.0425	0.368	0.039828954	0.121771046	0.008671046	0.002671046	0.328171046	0.354784148	0.013215852
138.9104	0.1611	0.0484	0.0424	0.3667	0.039842835	0.121257165	0.008557165	0.002557165	0.326857165	0.354883107	0.011816893
138.9286	0.1587	0.048	0.0421	0.364	0.039854531	0.118845469	0.008145469	0.002245469	0.324145469	0.354966488	0.009033512
138.9487	0.156	0.0475	0.0416	0.3611	0.039867447	0.116132553	0.007632553	0.001732553	0.321232553	0.355058574	0.006041426
138.9679	0.1563	0.0475	0.0416	0.3616	0.039879786	0.116420214	0.007620214	0.001720214	0.321720214	0.355146537	0.006453463
138.9889	0.1568	0.0475	0.0416	0.3617	0.039893281	0.116906719	0.007606719	0.001706719	0.321806719	0.355242746	0.006457254
139.0105	0.1571	0.0476	0.0417	0.3623	0.039907162	0.117192838	0.007692838	0.001792838	0.322392838	0.355341705	0.006958295
139.0303	0.157	0.0476	0.0417	0.3627	0.039919886	0.117080114	0.007680114	0.001780114	0.322780114	0.355432416	0.007267584
139.0481	0.1569	0.0477	0.0418	0.3631	0.039931324	0.116968676	0.007768676	0.001868676	0.323168676	0.355513965	0.007586035
139.0685	0.1572	0.0477	0.0418	0.3633	0.039944434	0.117255566	0.007755566	0.001855566	0.323355566	0.355607426	0.007692574
139.0899	0.1574	0.0477	0.0418	0.3635	0.039958186	0.117441814	0.007741814	0.001841814	0.323541814	0.355705468	0.007794532
139.1114	0.1571	0.0477	0.0418	0.3635	0.039972003	0.117127997	0.007727997	0.001827997	0.323527997	0.355803968	0.007696032
139.1334	0.1573	0.0477	0.0418	0.3632	0.03998614	0.11731386	0.00771386	0.00181386	0.32321386	0.355904759	0.007295241
139.1554	0.1565	0.0474	0.0415	0.3603	0.040000278	0.116499722	0.007399722	0.001499722	0.320299722	0.35600555	0.00429445
139.1757	0.1563	0.0473	0.0414	0.3595	0.040013323	0.116286677	0.007286677	0.001386677	0.319486677	0.356098552	0.003401448
139.1955	0.1566	0.0474	0.0415	0.3604	0.040026047	0.116573953	0.007373953	0.001473953	0.320373953	0.356189264	0.004210736
139.2145	0.1566	0.0474	0.0415	0.3609	0.040038257	0.116561743	0.007361743	0.001461743	0.320861743	0.35627631	0.00462369
139.2379	0.1569	0.0475	0.0416	0.3613	0.040053295	0.116846705	0.007446705	0.001546705	0.321246705	0.356383515	0.004916485
139.2575	0.1572	0.0475	0.0416	0.3616	0.04006589	0.11713411	0.00743411	0.00153411	0.32153411	0.356473311	0.00512669
139.2768	0.1572	0.0475	0.0416	0.3619	0.040078293	0.117121707	0.007421707	0.001521707	0.321821707	0.356561732	0.005338268
139.2976	0.1573	0.0475	0.0416	0.3621	0.040091659	0.117208341	0.007408341	0.001508341	0.322008341	0.356657025	0.005442975
139.3146	0.1573	0.0474	0.0415	0.3612	0.040102584	0.117197416	0.007297416	0.001397416	0.321097416	0.356734908	0.004465092
139.3369	0.1565	0.0471	0.0412	0.3585	0.040116915	0.116383085	0.006983085	0.001083085	0.318383085	0.356837074	0.001662926
139.3573	0.1568	0.0473	0.0414	0.3595	0.040130024	0.116669976	0.007169976	0.001269976	0.319369976	0.356930534	0.002569466
139.3774	0.1568	0.0473	0.0414	0.3599	0.040142941	0.116657059	0.007157059	0.001257059	0.319757059	0.35702262	0.00287738
139.3977	0.1569	0.0473	0.0415	0.3602	0.040155986	0.116744014	0.007144014	0.001344014	0.320044014	0.357115623	0.003084377
139.4179	0.1569	0.0473	0.0415	0.3603	0.040168967	0.116731033	0.007131033	0.001331033	0.320131033	0.357208167	0.003091833
139.4383	0.1563	0.0472	0.0413	0.3588	0.040182077	0.116117923	0.007017923	0.001117923	0.318617923	0.357301628	0.001498372
139.4573	0.1561	0.0471	0.0413	0.3586	0.040194287	0.115905713	0.006905713	0.001105713	0.318405713	0.357388674	0.001211326
139.4775	0.1561	0.0472	0.0413	0.3591	0.040207268	0.115892732	0.006992732	0.001092732	0.318892732	0.357481219	0.001618782
139.5001	0.1561	0.0472	0.0414	0.3593	0.040221791	0.115878209	0.006978209	0.001178209	0.319078209	0.357584758	0.001715242
139.5185	0.1559	0.0472	0.0413	0.359	0.040233616	0.115666384	0.006966384	0.001066384	0.318766384	0.357669056	0.001330944
139.5395	0.1556	0.0471	0.0412	0.358	0.040247111	0.115352889	0.006852889	0.000952889	0.317752889	0.357765265	0.000234735
139.5601	0.1558	0.0471	0.0412	0.3583	0.040260349	0.115539651	0.006839651	0.000939651	0.318039651	0.357859642	0.000440358
139.5785	0.1559	0.0471	0.0413	0.3584	0.040272173	0.115627827	0.006827827	0.001027827	0.318127827	0.35794394	0.00045606
139.6008	0.1558	0.0471	0.0412	0.3582	0.040286504	0.115513496	0.006813496	0.000913496	0.317913496	0.358046105	0.000153895
139.6209	0.1555	0.047	0.0412	0.3581	0.04029942	0.11520058	0.00670058	0.00090058	0.31780058	0.358138191	-3.81913E-05
139.6405	0.1555	0.047	0.0412	0.3582	0.040312016	0.115187984	0.006687984	0.000887984	0.317887984	0.358227987	-2.79867E-05
139.6613	0.1553	0.047	0.0412	0.3581	0.040325383	0.114974617	0.006674617	0.000874617	0.317774617	0.35832328	-0.00022328
139.6828	0.1553	0.047	0.0412	0.3581	0.040339199	0.114960801	0.006660801	0.000860801	0.317760801	0.35842178	-0.00032178
139.7021	0.1553	0.047	0.0412	0.358	0.040351602	0.114948398	0.006648398	0.000848398	0.317648398	0.358510201	-0.000510201
139.7211	0.1552	0.047	0.0411	0.3579	0.040363812	0.114836188	0.006636188	0.000736188	0.317536188	0.358597248	-0.000697248
139.7431	0.1551	0.047	0.0411	0.3578	0.040377949	0.114722051	0.006622051	0.000722051	0.317422051	0.358698038	-0.000898038
139.7619	0.1551	0.0469	0.0411	0.3574	0.040390031	0.114709969	0.006509969	0.000709969	0.317009969	0.358784169	-0.001384169
139.7839	0.1551	0.0469	0.0411	0.3571	0.040404169	0.114695831	0.006495831	0.000695831	0.316695831	0.358884959	-0.001784959
139.804	0.1552	0.0468	0.041	0.3568	0.040417085	0.114782915	0.006382915	0.000582915	0.316382915	0.358977046	-0.002177046
