x	CH0	CH1	CH3	CH4	f-4	Ch4_b	a	b	f	CH0_b	CH1_b	CH3_b
141.8327	0.2185	0.0334	0.0254	0.3651	0.851747119	-0.486647119			0.04389607	0.17460393	-0.01049607	0.32120393
141.834	0.2191	0.0334	0.0254	0.3653	0.85175542	-0.48645542			0.043909822	0.175190178	-0.010509822	0.321390178
141.8371	0.2209	0.0335	0.0253	0.3653	0.851775214	-0.486475214			0.043922482	0.176977518	-0.010422482	0.321377518
141.8343	0.222	0.0335	0.0253	0.3652	0.851757336	-0.486557336			0.043935077	0.178064923	-0.010435077	0.321264923
141.8378	0.2245	0.0335	0.0253	0.3651	0.851779684	-0.486679684			0.043948444	0.180551556	-0.010448444	0.321151556
141.837	0.2265	0.0336	0.0253	0.3652	0.851774576	-0.486574576			0.043961168	0.182538832	-0.010361168	0.321238832
141.8381	0.2283	0.0336	0.0252	0.3652	0.851781599	-0.486581599			0.043977555	0.184322445	-0.010377555	0.321222445
141.841	0.2313	0.0337	0.0252	0.3651	0.851800116	-0.486700116			0.043989893	0.187310107	-0.010289893	0.321110107
141.8399	0.2294	0.0336	0.0252	0.3651	0.851793093	-0.486693093			0.044002296	0.185397704	-0.010402296	0.321097704
141.8414	0.2323	0.0337	0.0252	0.3651	0.85180267	-0.48670267			0.044014249	0.188285751	-0.010314249	0.321085751
141.8446	0.2355	0.0338	0.0252	0.3652	0.851823103	-0.486623103			0.044028451	0.191471549	-0.010228451	0.321171549
141.8453	0.2384	0.0339	0.0251	0.3653	0.851827573	-0.486527573			0.044040532	0.194359468	-0.010140532	0.321259468
141.8463	0.2425	0.034	0.0251	0.3654	0.851833958	-0.486433958			0.044054477	0.198445523	-0.010054477	0.321345523
141.8465	0.2447	0.0341	0.0251	0.3654	0.851835235	-0.486435235			0.044067715	0.200632285	-0.009967715	0.321332285
141.849	0.2503	0.0342	0.0251	0.3654	0.851851198	-0.486451198			0.044081532	0.206218468	-0.009881532	0.321318468
141.8508	0.2547	0.0344	0.025	0.3656	0.851862691	-0.486262691			0.044093292	0.210606708	-0.009693292	0.321506708
141.851	0.2555	0.0344	0.025	0.3657	0.851863968	-0.486163968			0.044106401	0.211393599	-0.009706401	0.321593599
141.8531	0.2594	0.0345	0.025	0.366	0.851877377	-0.485877377			0.044119382	0.215280618	-0.009619382	0.321880618
141.8542	0.26	0.0345	0.025	0.3663	0.851884401	-0.485584401			0.044132749	0.215867251	-0.009632749	0.322167251
141.8541	0.2619	0.0346	0.025	0.3664	0.851883762	-0.485483762			0.044145537	0.217754463	-0.009545537	0.322254463
141.8579	0.2643	0.0346	0.025	0.3666	0.851908026	-0.485308026			0.044158968	0.220141032	-0.009558968	0.322441032
141.8561	0.2642	0.0346	0.025	0.3665	0.851896533	-0.485396533			0.044171499	0.220028501	-0.009571499	0.322328501
141.859	0.2646	0.0347	0.025	0.3665	0.85191505	-0.48541505			0.044183516	0.220416484	-0.009483516	0.322316484
141.8631	0.2677	0.0348	0.025	0.3666	0.851941229	-0.485341229			0.044196819	0.223503181	-0.009396819	0.322403181
141.8624	0.2689	0.0348	0.025	0.3665	0.851936759	-0.485436759			0.044209607	0.224690393	-0.009409607	0.322290393
141.8631	0.2728	0.0349	0.0249	0.3666	0.851941229	-0.485341229			0.044222781	0.228577219	-0.009322781	0.322377219
141.8626	0.2742	0.035	0.025	0.3667	0.851938036	-0.485238036			0.044236597	0.229963403	-0.009236597	0.322463403
141.8653	0.2778	0.0351	0.0249	0.3667	0.851955276	-0.485255276			0.044249578	0.233550422	-0.009149578	0.322450422
141.8666	0.2815	0.0352	0.0249	0.3669	0.851963577	-0.485063577			0.044262688	0.237237312	-0.009062688	0.322637312
141.8671	0.2868	0.0354	0.0249	0.367	0.85196677	-0.48496677			0.044274705	0.242525295	-0.008874705	0.322725295
141.8685	0.2921	0.0355	0.0249	0.3671	0.851975709	-0.484875709			0.044288329	0.247811671	-0.008788329	0.322811671
141.8697	0.2946	0.0356	0.0249	0.3672	0.851983371	-0.484783371			0.044301053	0.250298947	-0.008701053	0.322898947
141.8704	0.2953	0.0356	0.0248	0.367	0.851987841	-0.484987841			0.044314034	0.250985966	-0.008714034	0.322685966
141.8728	0.299	0.0357	0.0248	0.3669	0.852003165	-0.485103165			0.044326886	0.254673114	-0.008626886	0.322573114
141.8735	0.303	0.0358	0.0248	0.3669	0.852007635	-0.485107635			0.04434006	0.25865994	-0.00854006	0.32255994
141.8752	0.305	0.0359	0.0248	0.367	0.85201849	-0.48501849			0.044352077	0.260647923	-0.008452077	0.322647923
141.8753	0.3047	0.0359	0.0248	0.3673	0.852019128	-0.484719128			0.044366472	0.260333528	-0.008466472	0.322933528
141.8768	0.3057	0.0359	0.0248	0.3679	0.852028706	-0.484128706			0.044377718	0.261322282	-0.008477718	0.323522282
141.8769	0.3059	0.0359	0.0248	0.3683	0.852029344	-0.483729344			0.044390827	0.261509173	-0.008490827	0.323909173
141.8773	0.3047	0.0358	0.0247	0.3683	0.852031898	-0.483731898			0.044404708	0.260295292	-0.008604708	0.323895292
141.8788	0.3031	0.0357	0.0247	0.3682	0.852041476	-0.483841476			0.044418075	0.258681925	-0.008718075	0.323781925
141.8804	0.3027	0.0357	0.0247	0.368	0.852051692	-0.484051692			0.044430863	0.258269137	-0.008730863	0.323569137
141.8797	0.3046	0.0358	0.0247	0.3676	0.852047223	-0.484447223			0.044443587	0.260156413	-0.008643587	0.323156413
141.8818	0.3046	0.0358	0.0247	0.3676	0.852060632	-0.484460632			0.044456761	0.260143239	-0.008656761	0.323143239
141.8837	0.3047	0.0358	0.0247	0.3675	0.852072764	-0.484572764			0.044469678	0.260230322	-0.008669678	0.323030322
141.8843	0.3046	0.0358	0.0247	0.367	0.852076595	-0.485076595			0.044483237	0.260116763	-0.008683237	0.322516763
141.8862	0.3034	0.0358	0.0247	0.3671	0.852088727	-0.484988727			0.044496668	0.258903332	-0.008696668	0.322603332
141.8857	0.3014	0.0357	0.0247	0.3672	0.852085534	-0.484885534			0.044509585	0.256890415	-0.008809585	0.322690415
141.8904	0.2951	0.0354	0.0247	0.3673	0.852115544	-0.484815544			0.044522116	0.250577884	-0.009122116	0.322777884
141.8899	0.2859	0.0351	0.0246	0.3676	0.852112352	-0.484512352			0.044535547	0.241364453	-0.009435547	0.323064453
141.8914	0.2869	0.0351	0.0246	0.3676	0.852121929	-0.484521929			0.0445475	0.2423525	-0.0094475	0.3230525
141.8925	0.288	0.0351	0.0246	0.3674	0.852128953	-0.484728953			0.044561188	0.243438812	-0.009461188	0.322838812
141.8958	0.2836	0.035	0.0246	0.3673	0.852150024	-0.484850024			0.044574426	0.239025574	-0.009574426	0.322725574
141.8958	0.283	0.0349	0.0246	0.3673	0.852150024	-0.484850024			0.044587471	0.238412529	-0.009687471	0.322712529
141.8955	0.2804	0.0348	0.0246	0.3676	0.852148109	-0.484548109			0.044602059	0.235797941	-0.009802059	0.322997941
141.895	0.2812	0.0348	0.0246	0.3676	0.852144916	-0.484544916			0.04461414	0.23658586	-0.00981414	0.32298586
141.8973	0.2788	0.0347	0.0246	0.3675	0.852159602	-0.484659602			0.044627057	0.234172943	-0.009927057	0.322872943
141.8989	0.2726	0.0345	0.0245	0.3674	0.852169818	-0.484769818			0.044640552	0.227959448	-0.010140552	0.322759448
141.9001	0.2681	0.0343	0.0245	0.3673	0.852177481	-0.484877481			0.044652698	0.223447302	-0.010352698	0.322647302
141.9016	0.2631	0.0341	0.0245	0.3675	0.852187058	-0.484687058			0.044666193	0.218433807	-0.010566193	0.322833807
141.9015	0.2605	0.034	0.0245	0.3676	0.85218642	-0.48458642			0.044679045	0.215820955	-0.010679045	0.322920955
141.9032	0.2579	0.0339	0.0244	0.3677	0.852197275	-0.484497275			0.044691512	0.213208488	-0.010791512	0.323008488
141.9071	0.2541	0.0337	0.0244	0.3676	0.852222177	-0.484622177			0.0447043	0.2093957	-0.0110043	0.3228957
141.9051	0.2543	0.0337	0.0244	0.3674	0.852209406	-0.484809406			0.044717796	0.209582204	-0.011017796	0.322682204
141.907	0.2562	0.0338	0.0244	0.3672	0.852221538	-0.485021538			0.044730648	0.211469352	-0.010930648	0.322469352
141.91	0.2535	0.0337	0.0244	0.3674	0.852240694	-0.484840694			0.04474395	0.20875605	-0.01104395	0.32265605
141.91	0.2519	0.0336	0.0244	0.3676	0.852240694	-0.484640694			0.044758538	0.207141462	-0.011158538	0.322841462
141.9119	0.2491	0.0335	0.0244	0.3679	0.852252826	-0.484352826			0.044770234	0.204329766	-0.011270234	0.323129766
141.9126	0.25	0.0336	0.0244	0.3678	0.852257295	-0.484457295			0.044783086	0.205216914	-0.011183086	0.323016914
141.9136	0.2472	0.0334	0.0244	0.3677	0.85226368	-0.48456368			0.044795746	0.202404254	-0.011395746	0.322904254
141.9157	0.2442	0.0333	0.0243	0.3675	0.852277089	-0.484777089			0.044809305	0.199390695	-0.011509305	0.322690695
141.9147	0.2424	0.0332	0.0243	0.3675	0.852270704	-0.484770704			0.044822415	0.197577585	-0.011622415	0.322677585
141.9165	0.2417	0.0332	0.0243	0.3675	0.852282197	-0.484782197			0.044836617	0.196863383	-0.011636617	0.322663383
141.9176	0.2428	0.0332	0.0243	0.3673	0.852289221	-0.484989221			0.044849662	0.197950338	-0.011649662	0.322450338
141.9197	0.2448	0.0333	0.0243	0.3671	0.85230263	-0.48520263			0.044861551	0.199938449	-0.011561551	0.322238449
141.9203	0.239	0.0331	0.0243	0.3671	0.852306461	-0.485206461			0.044874404	0.194125596	-0.011774404	0.322225596
141.9209	0.2366	0.0329	0.0243	0.367	0.852310292	-0.485310292			0.044887834	0.191712166	-0.011987834	0.322112166
141.9229	0.2335	0.0328	0.0242	0.3671	0.852323063	-0.485223063			0.044900623	0.188599377	-0.012100623	0.322199377
141.9272	0.2318	0.0327	0.0242	0.3673	0.852350519	-0.485050519			0.044913796	0.186886204	-0.012213796	0.322386204
141.9243	0.2331	0.0328	0.0242	0.3673	0.852332002	-0.485032002			0.044927292	0.188172708	-0.012127292	0.322372708
141.926	0.2333	0.0328	0.0242	0.3673	0.852342857	-0.485042857			0.044940337	0.188359663	-0.012140337	0.322359663
141.9272	0.2324	0.0327	0.0242	0.3673	0.852350519	-0.485050519			0.044952097	0.187447903	-0.012252097	0.322347903
141.9272	0.2317	0.0327	0.0242	0.3675	0.852350519	-0.484850519			0.044965078	0.186734922	-0.012265078	0.322534922
141.9297	0.2292	0.0326	0.0241	0.3678	0.852366482	-0.484566482			0.044978445	0.184221555	-0.012378445	0.322821555
141.9277	0.2291	0.0326	0.0242	0.368	0.852353711	-0.484353711			0.044992133	0.184107867	-0.012392133	0.323007867
141.9314	0.2294	0.0326	0.0242	0.3681	0.852377337	-0.484277337			0.045005435	0.184394565	-0.012405435	0.323094565
141.9335	0.2285	0.0326	0.0241	0.3681	0.852390746	-0.484290746			0.045018866	0.183481134	-0.012418866	0.323081134
141.9341	0.2288	0.0326	0.0241	0.3679	0.852394577	-0.484494577			0.045030369	0.183769631	-0.012430369	0.322869631
141.9369	0.2281	0.0325	0.0241	0.3679	0.852412455	-0.484512455			0.045043607	0.183056393	-0.012543607	0.322856393
141.9355	0.2291	0.0326	0.0242	0.3676	0.852403516	-0.484803516			0.045056845	0.184043155	-0.012456845	0.322543155
141.9371	0.2286	0.0326	0.0242	0.3676	0.852413732	-0.484813732			0.04506944	0.18353056	-0.01246944	0.32253056
141.94	0.2274	0.0325	0.0241	0.3676	0.852432249	-0.484832249			0.045082807	0.182317193	-0.012582807	0.322517193
141.9381	0.2263	0.0324	0.0241	0.3676	0.852420117	-0.484820117			0.045094888	0.181205112	-0.012694888	0.322505112
141.941	0.2247	0.0323	0.0241	0.3674	0.852438634	-0.485038634			0.045109283	0.179590717	-0.012809283	0.322290717
141.9427	0.2241	0.0323	0.024	0.3673	0.852449489	-0.485149489			0.045121879	0.178978121	-0.012821879	0.322178121
141.9426	0.2235	0.0323	0.024	0.3671	0.852448851	-0.485348851			0.045134539	0.178365461	-0.012834539	0.321965461
141.9444	0.2232	0.0322	0.024	0.3667	0.852460344	-0.485760344			0.045148933	0.178051067	-0.012948933	0.321551067
141.9443	0.2229	0.0322	0.024	0.3667	0.852459705	-0.485759705			0.045160308	0.177739692	-0.012960308	0.321539692
141.947	0.2229	0.0322	0.024	0.367	0.852476945	-0.485476945			0.045176116	0.177723884	-0.012976116	0.321823884
141.9501	0.2228	0.0322	0.024	0.3671	0.85249674	-0.48539674			0.045188776	0.177611224	-0.012988776	0.321911224
141.9485	0.2227	0.0322	0.024	0.3672	0.852486523	-0.485286523			0.045201821	0.177498179	-0.013001821	0.321998179
141.9499	0.2227	0.0322	0.024	0.3675	0.852495462	-0.484995462			0.045214674	0.177485326	-0.013014674	0.322285326
141.9534	0.2223	0.0321	0.0239	0.368	0.852517811	-0.484517811			0.045228747	0.177071253	-0.013128747	0.322771253
141.9545	0.2224	0.0321	0.0239	0.3679	0.852524834	-0.484624834			0.045241214	0.177158786	-0.013141214	0.322658786
141.9556	0.2224	0.0321	0.0239	0.3676	0.852531858	-0.484931858			0.04525471	0.17714529	-0.01315471	0.32234529
141.9551	0.2223	0.0321	0.0239	0.3674	0.852528665	-0.485128665			0.045267691	0.177032309	-0.013167691	0.322132309
141.9551	0.2223	0.0321	0.0239	0.3674	0.852528665	-0.485128665			0.045280864	0.177019136	-0.013180864	0.322119136
141.9584	0.2223	0.0321	0.0239	0.3676	0.852549737	-0.484949737			0.045292432	0.177007568	-0.013192432	0.322307568
141.9599	0.2227	0.0321	0.0239	0.3676	0.852559314	-0.484959314			0.045305991	0.177394009	-0.013205991	0.322294009
141.9598	0.2235	0.0321	0.0238	0.3681	0.852558676	-0.484458676			0.045318715	0.178181285	-0.013218715	0.322781285
141.9609	0.224	0.032	0.0238	0.368	0.852565699	-0.484565699			0.045332339	0.178667661	-0.013332339	0.322667661
141.9627	0.2245	0.0321	0.0238	0.3679	0.852577193	-0.484677193			0.045344741	0.179155259	-0.013244741	0.322555259
141.9644	0.2253	0.032	0.0238	0.3682	0.852588048	-0.484388048			0.045357658	0.179942342	-0.013357658	0.322842342
141.9638	0.2253	0.032	0.0238	0.3684	0.852584216	-0.484184216			0.045368647	0.179931353	-0.013368647	0.323031353
141.9676	0.2261	0.0321	0.0237	0.3687	0.85260848	-0.48390848			0.045380086	0.180719914	-0.013280086	0.323319914
141.9679	0.2269	0.0321	0.0237	0.3688	0.852610396	-0.483810396			0.045390946	0.181509054	-0.013290946	0.323409054
141.9685	0.2273	0.0321	0.0237	0.3688	0.852614227	-0.483814227			0.045404763	0.181895237	-0.013304763	0.323395237
141.9704	0.229	0.0321	0.0237	0.369	0.852626359	-0.483626359			0.045418065	0.183581935	-0.013318065	0.323581935
141.9714	0.2288	0.0321	0.0237	0.369	0.852632744	-0.483632744			0.045430596	0.183369404	-0.013330596	0.323569404
141.9723	0.2315	0.0322	0.0237	0.3689	0.852638491	-0.483738491			0.045444349	0.186055651	-0.013244349	0.323455651
141.9748	0.2339	0.0322	0.0237	0.3691	0.852654453	-0.483554453			0.045456109	0.188443891	-0.013256109	0.323643891
141.9736	0.2343	0.0323	0.0236	0.3692	0.852646791	-0.483446791			0.045469218	0.188830782	-0.013169218	0.323730782
141.9753	0.2351	0.0323	0.0236	0.3695	0.852657646	-0.483157646			0.045483035	0.189616965	-0.013183035	0.324016965
141.9779	0.2361	0.0323	0.0236	0.3695	0.852674248	-0.483174248			0.045496723	0.190603277	-0.013196723	0.324003277
141.9782	0.2337	0.0323	0.0236	0.3691	0.852676163	-0.483576163			0.04550874	0.18819126	-0.01320874	0.32359126
141.979	0.2325	0.0322	0.0237	0.3688	0.852681271	-0.483881271			0.045521913	0.186978087	-0.013321913	0.323278087
141.9791	0.2338	0.0323	0.0237	0.3688	0.85268191	-0.48388191			0.045535216	0.188264784	-0.013235216	0.323264784
141.9807	0.2349	0.0323	0.0236	0.369	0.852692126	-0.483692126			0.045547104	0.189352896	-0.013247104	0.323452896
141.9826	0.2382	0.0324	0.0236	0.3691	0.852704258	-0.483604258			0.045560535	0.192639465	-0.013160535	0.323539465
141.9827	0.2393	0.0324	0.0236	0.3691	0.852704896	-0.483604896			0.045573195	0.193726805	-0.013173195	0.323526805
141.9857	0.2393	0.0324	0.0236	0.3693	0.852724052	-0.483424052			0.045586626	0.193713374	-0.013186626	0.323713374
141.9855	0.238	0.0324	0.0236	0.3693	0.852722775	-0.483422775			0.045600442	0.192399558	-0.013200442	0.323699558
141.989	0.2374	0.0324	0.0236	0.3693	0.852745123	-0.483445123			0.045612845	0.191787155	-0.013212845	0.323687155
141.9903	0.2373	0.0324	0.0236	0.3694	0.852753424	-0.483353424			0.045624155	0.191675845	-0.013224155	0.323775845
141.99	0.2358	0.0323	0.0237	0.3694	0.852751508	-0.483351508			0.045638679	0.190161321	-0.013338679	0.323761321
141.99	0.2353	0.0323	0.0236	0.3693	0.852751508	-0.483451508			0.045651595	0.189648405	-0.013351595	0.323648405
141.9933	0.2403	0.0324	0.0236	0.3695	0.852772579	-0.483272579			0.045664769	0.194635231	-0.013264769	0.323835231
141.9943	0.2429	0.0325	0.0236	0.3697	0.852778964	-0.483078964			0.0456773	0.1972227	-0.0131773	0.3240227
141.9968	0.2464	0.0326	0.0236	0.3698	0.852794927	-0.482994927			0.045691117	0.200708883	-0.013091117	0.324108883
141.9946	0.2479	0.0327	0.0236	0.3699	0.85278088	-0.48288088			0.045703712	0.202196288	-0.013003712	0.324196288
141.9976	0.25	0.0327	0.0235	0.37	0.852800036	-0.482800036			0.045715472	0.204284528	-0.013015472	0.324284528
141.9982	0.2513	0.0328	0.0235	0.3698	0.852803867	-0.483003867			0.045728132	0.205571868	-0.012928132	0.324071868
141.9984	0.2517	0.0328	0.0236	0.3696	0.852805144	-0.483205144			0.045741949	0.205958051	-0.012941949	0.323858051
142.0001	0.2532	0.0328	0.0236	0.3697	0.852815999	-0.483115999			0.045755765	0.207444235	-0.012955765	0.323944235
142.0026	0.2572	0.033	0.0235	0.3698	0.852831961	-0.483031961			0.045768746	0.211431254	-0.012768746	0.324031254
142.0024	0.2585	0.033	0.0235	0.3698	0.852830684	-0.483030684			0.045782755	0.212717245	-0.012782755	0.324017245
142.0044	0.2598	0.033	0.0235	0.3698	0.852843455	-0.483043455			0.045795801	0.214004199	-0.012795801	0.324004199
142.0045	0.2626	0.0331	0.0235	0.3698	0.852844093	-0.483044093			0.045808203	0.216791797	-0.012708203	0.323991797
142.0074	0.2675	0.0333	0.0235	0.3698	0.85286261	-0.48306261			0.045821634	0.221678366	-0.012521634	0.323978366
142.0083	0.2756	0.0336	0.0235	0.3698	0.852868357	-0.483068357			0.045836029	0.229763971	-0.012236029	0.323963971
142.0088	0.2819	0.0338	0.0235	0.3698	0.85287155	-0.48307155			0.045848882	0.236051118	-0.012048882	0.323951118
142.01	0.2832	0.0338	0.0235	0.3698	0.852879212	-0.483079212			0.045861606	0.237338394	-0.012061606	0.323938394
142.0114	0.2868	0.0339	0.0234	0.3696	0.852888151	-0.483288151			0.045873366	0.240926634	-0.011973366	0.323726634
142.0127	0.2822	0.0337	0.0235	0.3694	0.852896452	-0.483496452			0.045887825	0.236312175	-0.012187825	0.323512175
142.0128	0.2833	0.0338	0.0235	0.3695	0.85289709	-0.48339709			0.045900163	0.237399837	-0.012100163	0.323599837
142.0119	0.2827	0.0338	0.0234	0.3691	0.852891344	-0.483791344			0.045913658	0.236786342	-0.012113658	0.323186342
142.0153	0.2852	0.0339	0.0234	0.369	0.852913053	-0.483913053			0.045927218	0.239272782	-0.012027218	0.323072782
142.0174	0.288	0.034	0.0234	0.3693	0.852926462	-0.483626462			0.045939106	0.242060894	-0.011939106	0.323360894
142.0171	0.2951	0.0342	0.0234	0.3692	0.852924547	-0.483724547			0.045952794	0.249147206	-0.011752794	0.323247206
142.0193	0.2987	0.0343	0.0234	0.3691	0.852938594	-0.483838594			0.045964619	0.252735381	-0.011664619	0.323135381
142.0205	0.2966	0.0342	0.0234	0.369	0.852946256	-0.483946256			0.045977214	0.250622786	-0.011777214	0.323022786
142.0227	0.2967	0.0342	0.0234	0.369	0.852960304	-0.483960304			0.045991737	0.250708263	-0.011791737	0.323008263
142.0239	0.3021	0.0344	0.0234	0.3691	0.852967966	-0.483867966			0.046004654	0.256095346	-0.011604654	0.323095346
142.0246	0.3104	0.0347	0.0234	0.3692	0.852972435	-0.483772435			0.046017764	0.264382236	-0.011317764	0.323182236
142.0261	0.3166	0.0349	0.0234	0.3692	0.852982013	-0.483782013			0.046031387	0.270568613	-0.011131387	0.323168613
142.0282	0.3218	0.0351	0.0234	0.3691	0.852995422	-0.483895422			0.046043019	0.275756981	-0.010943019	0.323056981
142.027	0.3258	0.0352	0.0234	0.3693	0.85298776	-0.48368776			0.046057671	0.279742329	-0.010857671	0.323242329
142.0282	0.3331	0.0355	0.0234	0.3692	0.852995422	-0.483795422			0.046069752	0.287030248	-0.010569752	0.323130248
142.032	0.3379	0.0357	0.0234	0.369	0.853019686	-0.484019686			0.04608389	0.29181611	-0.01038389	0.32291611
142.0314	0.3522	0.0362	0.0234	0.3689	0.853015855	-0.484115855			0.046096421	0.306103579	-0.009896421	0.322803579
142.0336	0.3519	0.0362	0.0234	0.3692	0.853029902	-0.483829902			0.046110238	0.305789762	-0.009910238	0.323089762
142.035	0.3514	0.0361	0.0234	0.3692	0.853038841	-0.483838841			0.046124375	0.305275625	-0.010024375	0.323075625
142.0362	0.3648	0.0366	0.0234	0.3689	0.853046504	-0.484146504			0.0461353	0.3186647	-0.0095353	0.3227647
142.0382	0.3786	0.0371	0.0234	0.3692	0.853059274	-0.483859274			0.046148602	0.332451398	-0.009048602	0.323051398
142.0391	0.3842	0.0373	0.0234	0.369	0.853065021	-0.484065021			0.046161583	0.338038417	-0.008861583	0.322838417
142.0399	0.3917	0.0376	0.0233	0.3697	0.853070129	-0.483370129			0.046175657	0.345524343	-0.008575657	0.323524343
142.0393	0.3906	0.0375	0.0233	0.3697	0.853066298	-0.483366298			0.046187995	0.344412005	-0.008687995	0.323512005
142.0414	0.4033	0.038	0.0233	0.3696	0.853079706	-0.483479706			0.046200976	0.357099024	-0.008200976	0.323399024
142.0435	0.4166	0.0384	0.0234	0.3698	0.853093115	-0.483293115			0.046212415	0.370387585	-0.007812415	0.323587585
