Hg-high_einhuellende_0.dat
05/10/2021
13:29
M1: 60um  Speed 1um/s  filter: 129Hz
position_mm  datamess datacalib
40.3153049390 0.0241874103 0.2539755702
40.3153249390 0.0241913237 0.2540200949
40.3153449390 0.0241954140 0.2540646195
40.3153649390 0.0241996758 0.2541091442
40.3153849390 0.0242041033 0.2541535497
40.3154049390 0.0242086872 0.2541978955
40.3154249390 0.0242134240 0.2542420626
40.3154449390 0.0242183041 0.2542860508
40.3154649390 0.0242233239 0.2543298304
40.3154849390 0.0242284741 0.2543733716
40.3155049390 0.0242337473 0.2544166148
40.3155249390 0.0242391396 0.2544595301
40.3155449390 0.0242446400 0.2545020878
40.3155649390 0.0242502429 0.2545442879
40.3155849390 0.0242559388 0.2545860410
40.3156049390 0.0242617223 0.2546273470
40.3156249390 0.0242675859 0.2546681762
40.3156449390 0.0242735203 0.2547084987
40.3156649390 0.0242795181 0.2547482848
40.3156849390 0.0242855735 0.2547875345
40.3157049390 0.0242916755 0.2548261583
40.3157249390 0.0242978167 0.2548641860
40.3157449390 0.0243039895 0.2549015582
40.3157649390 0.0243101865 0.2549383044
40.3157849390 0.0243164003 0.2549743354
40.3158049390 0.0243226197 0.2550096810
40.3158249390 0.0243288390 0.2550442815
40.3158449390 0.0243350510 0.2550781369
40.3158649390 0.0243412443 0.2551112473
40.3158849390 0.0243474152 0.2551435828
40.3159049390 0.0243535507 0.2551751137
40.3159249390 0.0243596453 0.2552058399
40.3159449390 0.0243656915 0.2552357316
40.3159649390 0.0243716817 0.2552648187
40.3159849390 0.0243776049 0.2552930415
40.3160049390 0.0243834574 0.2553204000
40.3160249390 0.0243892260 0.2553468943
40.3160449390 0.0243949089 0.2553725243
40.3160649390 0.0244004950 0.2553972900
40.3160849390 0.0244059768 0.2554211617
40.3161049390 0.0244113468 0.2554441094
40.3161249390 0.0244165976 0.2554661930
40.3161449390 0.0244217236 0.2554873824
40.3161649390 0.0244267154 0.2555076778
40.3161849390 0.0244315676 0.2555270493
40.3162049390 0.0244362708 0.2555455565
40.3162249390 0.0244408213 0.2555631399
40.3162449390 0.0244452097 0.2555798590
40.3162649390 0.0244494304 0.2555956542
40.3162849390 0.0244534779 0.2556105852
40.3163049390 0.0244573448 0.2556246519
40.3163249390 0.0244610254 0.2556378245
40.3163449390 0.0244645122 0.2556501329
40.3163649390 0.0244678017 0.2556615770
40.3163849390 0.0244708881 0.2556721866
40.3164049390 0.0244737640 0.2556819618
40.3164249390 0.0244764257 0.2556909025
40.3164449390 0.0244788677 0.2556990385
40.3164649390 0.0244810842 0.2557063699
40.3164849390 0.0244830716 0.2557128966
40.3165049390 0.0244848263 0.2557186782
40.3165249390 0.0244863424 0.2557236850
40.3165449390 0.0244876165 0.2557279468
40.3165649390 0.0244886447 0.2557314634
40.3165849390 0.0244894214 0.2557342947
40.3166049390 0.0244899467 0.2557364106
40.3166249390 0.0244902167 0.2557378411
40.3166449390 0.0244902261 0.2557386458
40.3166649390 0.0244899727 0.2557387948
40.3166849390 0.0244894568 0.2557383180
40.3167049390 0.0244886726 0.2557372451
40.3167249390 0.0244876202 0.2557355762
40.3167449390 0.0244862959 0.2557333410
40.3167649390 0.0244847015 0.2557305992
40.3167849390 0.0244828314 0.2557273209
40.3168049390 0.0244806893 0.2557235360
40.3168249390 0.0244782697 0.2557192743
40.3168449390 0.0244755745 0.2557145655
40.3168649390 0.0244726036 0.2557094097
40.3168849390 0.0244693551 0.2557038665
40.3169049390 0.0244658310 0.2556979358
40.3169249390 0.0244620312 0.2556916177
40.3169449390 0.0244579557 0.2556849420
40.3169649390 0.0244536065 0.2556779683
40.3169849390 0.0244489852 0.2556706965
40.3170049390 0.0244440902 0.2556631267
40.3170249390 0.0244389251 0.2556553185
40.3170449390 0.0244334918 0.2556472719
40.3170649390 0.0244277921 0.2556390166
40.3170849390 0.0244218279 0.2556305528
40.3171049390 0.0244156029 0.2556219101
40.3171249390 0.0244091209 0.2556131482
40.3171449390 0.0244023819 0.2556042373
40.3171649390 0.0243953895 0.2555952370
40.3171849390 0.0243881494 0.2555861473
40.3172049390 0.0243806634 0.2555769682
40.3172249390 0.0243729372 0.2555677593
40.3172449390 0.0243649743 0.2555585206
40.3172649390 0.0243567787 0.2555492818
40.3172849390 0.0243483540 0.2555400431
40.3173049390 0.0243397057 0.2555308342
40.3173249390 0.0243308395 0.2555216551
40.3173449390 0.0243217591 0.2555125654
40.3173649390 0.0243124720 0.2555035353
40.3173849390 0.0243029818 0.2554945946
40.3174049390 0.0242932942 0.2554857731
40.3174249390 0.0242834166 0.2554770708
40.3174449390 0.0242733546 0.2554684877
40.3174649390 0.0242631137 0.2554600835
40.3174849390 0.0242526997 0.2554518282
40.3175049390 0.0242421199 0.2554437518
40.3175249390 0.0242313817 0.2554358542
40.3175449390 0.0242204908 0.2554281652
40.3175649390 0.0242094547 0.2554206848
40.3175849390 0.0241982788 0.2554134130
40.3176049390 0.0241869744 0.2554063797
40.3176249390 0.0241755433 0.2553995848
40.3176449390 0.0241639968 0.2553930283
40.3176649390 0.0241523422 0.2553867102
40.3176849390 0.0241405852 0.2553806603
40.3177049390 0.0241287351 0.2553748488
40.3177249390 0.0241167974 0.2553693056
40.3177449390 0.0241047833 0.2553640604
40.3177649390 0.0240926985 0.2553590536
40.3177849390 0.0240805503 0.2553543150
40.3178049390 0.0240683500 0.2553498745
40.3178249390 0.0240561012 0.2553457022
40.3178449390 0.0240438152 0.2553418279
40.3178649390 0.0240314994 0.2553381920
40.3178849390 0.0240191631 0.2553348541
40.3179049390 0.0240068119 0.2553317845
40.3179249390 0.0239944551 0.2553289831
40.3179449390 0.0239821002 0.2553264201
40.3179649390 0.0239697583 0.2553241551
40.3179849390 0.0239574350 0.2553221285
40.3180049390 0.0239451379 0.2553203702
40.3180249390 0.0239328761 0.2553188503
40.3180449390 0.0239206590 0.2553175390
40.3180649390 0.0239084922 0.2553164959
40.3180849390 0.0238963868 0.2553156614
40.3181049390 0.0238843486 0.2553150356
40.3181249390 0.0238723848 0.2553146482
40.3181449390 0.0238605049 0.2553144097
40.3181649390 0.0238487162 0.2553143799
40.3181849390 0.0238370262 0.2553145289
40.3182049390 0.0238254443 0.2553148270
40.3182249390 0.0238139741 0.2553153038
40.3182449390 0.0238026269 0.2553158998
40.3182649390 0.0237914082 0.2553166151
40.3182849390 0.0237803254 0.2553174496
40.3183049390 0.0237693861 0.2553184032
40.3183249390 0.0237585977 0.2553194165
40.3183449390 0.0237479657 0.2553205192
40.3183649390 0.0237374976 0.2553216815
40.3183849390 0.0237272009 0.2553228736
40.3184049390 0.0237170793 0.2553240955
40.3184249390 0.0237071421 0.2553253472
40.3184449390 0.0236973949 0.2553265691
40.3184649390 0.0236878432 0.2553277910
40.3184849390 0.0236784946 0.2553289831
40.3185049390 0.0236693509 0.2553301156
40.3185249390 0.0236604214 0.2553311884
40.3185449390 0.0236517116 0.2553321719
40.3185649390 0.0236432236 0.2553330660
40.3185849390 0.0236349646 0.2553338408
40.3186049390 0.0236269385 0.2553344667
40.3186249390 0.0236191526 0.2553349733
40.3186449390 0.0236116089 0.2553353012
40.3186649390 0.0236043110 0.2553354502
40.3186849390 0.0235972665 0.2553354204
40.3187049390 0.0235904772 0.2553351521
40.3187249390 0.0235839467 0.2553346753
40.3187449390 0.0235776789 0.2553339601
40.3187649390 0.0235716775 0.2553329766
40.3187849390 0.0235659443 0.2553317249
40.3188049390 0.0235604849 0.2553301752
40.3188249390 0.0235553011 0.2553283572
40.3188449390 0.0235503949 0.2553262115
40.3188649390 0.0235457681 0.2553237081
40.3188849390 0.0235414244 0.2553209066
40.3189049390 0.0235373639 0.2553177178
40.3189249390 0.0235335920 0.2553141713
40.3189449390 0.0235301070 0.2553102672
40.3189649390 0.0235269107 0.2553059459
40.3189849390 0.0235240050 0.2553012371
40.3190049390 0.0235213917 0.2552961111
40.3190249390 0.0235190708 0.2552905679
40.3190449390 0.0235170405 0.2552846074
40.3190649390 0.0235153064 0.2552781999
40.3190849390 0.0235138647 0.2552713454
40.3191049390 0.0235127155 0.2552640140
40.3191249390 0.0235118605 0.2552562356
40.3191449390 0.0235112980 0.2552480102
40.3191649390 0.0235110298 0.2552392781
40.3191849390 0.0235110503 0.2552300692
40.3192049390 0.0235113632 0.2552204132
40.3192249390 0.0235119648 0.2552102208
40.3192449390 0.0235128552 0.2551995814
40.3192649390 0.0235140324 0.2551884353
40.3192849390 0.0235154945 0.2551767826
40.3193049390 0.0235172398 0.2551646233
40.3193249390 0.0235192664 0.2551519871
40.3193449390 0.0235215724 0.2551388741
40.3193649390 0.0235241540 0.2551252246
40.3193849390 0.0235270094 0.2551111281
40.3194049390 0.0235301387 0.2550964952
40.3194249390 0.0235335343 0.2550814152
40.3194449390 0.0235371962 0.2550658286
40.3194649390 0.0235411227 0.2550497651
40.3194849390 0.0235453062 0.2550332248
40.3195049390 0.0235497467 0.2550162375
40.3195249390 0.0235544406 0.2549987733
40.3195449390 0.0235593840 0.2549808323
40.3195649390 0.0235645715 0.2549624741
40.3195849390 0.0235699993 0.2549436688
40.3196049390 0.0235756673 0.2549244463
40.3196249390 0.0235815663 0.2549047768
40.3196449390 0.0235876963 0.2548847198
40.3196649390 0.0235940497 0.2548642755
40.3196849390 0.0236006249 0.2548434436
40.3197049390 0.0236074142 0.2548222244
40.3197249390 0.0236144178 0.2548006475
40.3197449390 0.0236216281 0.2547787130
40.3197649390 0.0236290395 0.2547564507
40.3197849390 0.0236366484 0.2547338903
40.3198049390 0.0236444511 0.2547110021
40.3198249390 0.0236524418 0.2546878159
40.3198449390 0.0236606151 0.2546643913
40.3198649390 0.0236689672 0.2546406686
40.3198849390 0.0236774925 0.2546167374
40.3199049390 0.0236861855 0.2545925677
40.3199249390 0.0236950424 0.2545682192
40.3199449390 0.0237040576 0.2545436621
40.3199649390 0.0237132255 0.2545189261
40.3199849390 0.0237225424 0.2544940710
40.3200049390 0.0237320028 0.2544690669
40.3200249390 0.0237416010 0.2544439435
40.3200449390 0.0237513315 0.2544187307
40.3200649390 0.0237611905 0.2543934584
40.3200849390 0.0237711724 0.2543681264
40.3201049390 0.0237812717 0.2543427646
40.3201249390 0.0237914845 0.2543173730
40.3201449390 0.0238018073 0.2542920113
40.3201649390 0.0238122325 0.2542666793
40.3201849390 0.0238227565 0.2542414069
40.3202049390 0.0238333736 0.2542161942
40.3202249390 0.0238440800 0.2541911006
40.3202449390 0.0238548722 0.2541660964
40.3202649390 0.0238657426 0.2541412413
40.3202849390 0.0238766894 0.2541165650
40.3203049390 0.0238877069 0.2540920675
40.3203249390 0.0238987934 0.2540677488
40.3203449390 0.0239099395 0.2540436685
40.3203649390 0.0239211470 0.2540198267
40.3203849390 0.0239324067 0.2539962828
40.3204049390 0.0239437167 0.2539730072
40.3204249390 0.0239550751 0.2539500296
40.3204449390 0.0239664763 0.2539274096
40.3204649390 0.0239779148 0.2539051473
40.3204849390 0.0239893906 0.2538832724
40.3205049390 0.0240008999 0.2538617849
40.3205249390 0.0240124371 0.2538407147
40.3205449390 0.0240240004 0.2538200617
40.3205649390 0.0240355860 0.2537999153
40.3205849390 0.0240471922 0.2537802160
40.3206049390 0.0240588170 0.2537610531
40.3206249390 0.0240704548 0.2537423968
40.3206449390 0.0240821075 0.2537242770
40.3206649390 0.0240937676 0.2537067235
40.3206849390 0.0241054371 0.2536897659
40.3207049390 0.0241171122 0.2536734045
40.3207249390 0.0241287928 0.2536576688
40.3207449390 0.0241404735 0.2536425591
40.3207649390 0.0241521560 0.2536281049
40.3207849390 0.0241638385 0.2536143363
40.3208049390 0.0241755173 0.2536012828
40.3208249390 0.0241871942 0.2535889149
40.3208449390 0.0241988655 0.2535772920
40.3208649390 0.0242105331 0.2535664141
40.3208849390 0.0242221951 0.2535562813
40.3209049390 0.0242338497 0.2535469532
40.3209249390 0.0242454987 0.2535383999
40.3209449390 0.0242571402 0.2535306811
40.3209649390 0.0242687762 0.2535237670
40.3209849390 0.0242804028 0.2535176873
40.3210049390 0.0242920257 0.2535124719
40.3210249390 0.0243036412 0.2535081208
40.3210449390 0.0243152492 0.2535046637
40.3210649390 0.0243268535 0.2535020709
40.3210849390 0.0243384540 0.2535004020
40.3211049390 0.0243500490 0.2534996569
40.3211249390 0.0243616439 0.2534998357
40.3211449390 0.0243732352 0.2535009384
40.3211649390 0.0243848283 0.2535029948
40.3211849390 0.0243964214 0.2535060346
40.3212049390 0.0244080164 0.2535100281
40.3212249390 0.0244196188 0.2535150051
40.3212449390 0.0244312249 0.2535209656
40.3212649390 0.0244428404 0.2535279393
40.3212849390 0.0244544651 0.2535358965
40.3213049390 0.0244661029 0.2535448670
40.3213249390 0.0244777538 0.2535548508
40.3213449390 0.0244894233 0.2535658777
40.3213649390 0.0245011095 0.2535779178
40.3213849390 0.0245128181 0.2535910010
40.3214049390 0.0245245509 0.2536051273
40.3214249390 0.0245363079 0.2536202669
40.3214449390 0.0245480966 0.2536364794
40.3214649390 0.0245599151 0.2536537349
40.3214849390 0.0245717689 0.2536720335
40.3215049390 0.0245836601 0.2536914051
40.3215249390 0.0245955903 0.2537118196
40.3215449390 0.0246075634 0.2537333071
40.3215649390 0.0246195830 0.2537558377
40.3215849390 0.0246316511 0.2537794113
40.3216049390 0.0246437714 0.2538040578
40.3216249390 0.0246559456 0.2538297474
40.3216449390 0.0246681776 0.2538565099
40.3216649390 0.0246804710 0.2538842857
40.3216849390 0.0246928278 0.2539131343
40.3217049390 0.0247052498 0.2539430261
40.3217249390 0.0247177426 0.2539739609
40.3217449390 0.0247303061 0.2540059090
40.3217649390 0.0247429460 0.2540389001
40.3217849390 0.0247556642 0.2540729046
40.3218049390 0.0247684624 0.2541079521
40.3218249390 0.0247813445 0.2541439831
40.3218449390 0.0247943141 0.2541810572
40.3218649390 0.0248073712 0.2542190850
40.3218849390 0.0248205196 0.2542581260
40.3219049390 0.0248337630 0.2542981505
40.3219249390 0.0248471014 0.2543391287
40.3219449390 0.0248605385 0.2543810904
40.3219649390 0.0248740762 0.2544239759
40.3219849390 0.0248877183 0.2544678152
40.3220049390 0.0249014646 0.2545126081
40.3220249390 0.0249153171 0.2545582950
40.3220449390 0.0249292795 0.2546048760
40.3220649390 0.0249433517 0.2546523511
40.3220849390 0.0249575358 0.2547007203
40.3221049390 0.0249718335 0.2547499537
40.3221249390 0.0249862447 0.2548000515
40.3221449390 0.0250007715 0.2548509538
40.3221649390 0.0250154156 0.2549027205
40.3221849390 0.0250301771 0.2549552619
40.3222049390 0.0250450559 0.2550086081
40.3222249390 0.0250600558 0.2550627291
40.3222449390 0.0250751730 0.2551175952
40.3222649390 0.0250904094 0.2551732361
40.3222849390 0.0251057651 0.2552295625
40.3223049390 0.0251212399 0.2552866340
40.3223249390 0.0251368340 0.2553443611
40.3223449390 0.0251525454 0.2554027736
40.3223649390 0.0251683742 0.2554618418
40.3223849390 0.0251843221 0.2555215359
40.3224049390 0.0252003837 0.2555818260
40.3224249390 0.0252165589 0.2556427121
40.3224449390 0.0252328496 0.2557041943
40.3224649390 0.0252492502 0.2557662129
40.3224849390 0.0252657607 0.2558287382
40.3225049390 0.0252823792 0.2558917999
40.3225249390 0.0252991021 0.2559553385
40.3225449390 0.0253159273 0.2560193539
40.3225649390 0.0253328551 0.2560837865
40.3225849390 0.0253498796 0.2561486661
40.3226049390 0.0253669992 0.2562139034
40.3226249390 0.0253842101 0.2562795579
40.3226449390 0.0254015084 0.2563455403
40.3226649390 0.0254188925 0.2564118207
40.3226849390 0.0254363567 0.2564784288
40.3227049390 0.0254538972 0.2565453053
40.3227249390 0.0254715122 0.2566124499
40.3227449390 0.0254891943 0.2566798031
40.3227649390 0.0255069416 0.2567473650
40.3227849390 0.0255247485 0.2568151057
40.3228049390 0.0255426094 0.2568829954
40.3228249390 0.0255605187 0.2569510043
40.3228449390 0.0255784746 0.2570191026
40.3228649390 0.0255964696 0.2570872903
40.3228849390 0.0256144963 0.2571555078
40.3229049390 0.0256325528 0.2572237551
40.3229249390 0.0256506316 0.2572920024
40.3229449390 0.0256687254 0.2573601902
40.3229649390 0.0256868303 0.2574283183
40.3229849390 0.0257049389 0.2574963570
40.3230049390 0.0257230457 0.2575643063
40.3230249390 0.0257411413 0.2576320767
40.3230449390 0.0257592238 0.2576996684
40.3230649390 0.0257772822 0.2577670813
40.3230849390 0.0257953126 0.2578342557
40.3231049390 0.0258133058 0.2579011619
40.3231249390 0.0258312561 0.2579677701
40.3231449390 0.0258491561 0.2580340803
40.3231649390 0.0258669965 0.2581000328
40.3231849390 0.0258847736 0.2581656277
40.3232049390 0.0259024780 0.2582308054
40.3232249390 0.0259201024 0.2582955658
40.3232449390 0.0259376392 0.2583598495
40.3232649390 0.0259550791 0.2584236264
40.3232849390 0.0259724166 0.2584868968
40.3233049390 0.0259896442 0.2585496306
40.3233249390 0.0260067526 0.2586117685
40.3233449390 0.0260237362 0.2586733103
40.3233649390 0.0260405838 0.2587342262
40.3233849390 0.0260572918 0.2587944567
40.3234049390 0.0260738470 0.2588540018
40.3234249390 0.0260902457 0.2589128017
40.3234449390 0.0261064805 0.2589708567
40.3234649390 0.0261225402 0.2590281367
40.3234849390 0.0261384193 0.2590845823
40.3235049390 0.0261541083 0.2591402233
40.3235249390 0.0261696018 0.2591949701
40.3235449390 0.0261848923 0.2592488229
40.3235649390 0.0261999685 0.2593017220
40.3235849390 0.0262148250 0.2593536973
40.3236049390 0.0262294542 0.2594046891
40.3236249390 0.0262438506 0.2594546676
40.3236449390 0.0262580030 0.2595036030
40.3236649390 0.0262719058 0.2595514655
40.3236849390 0.0262855515 0.2595982254
40.3237049390 0.0262989346 0.2596438825
40.3237249390 0.0263120458 0.2596883774
40.3237449390 0.0263248794 0.2597317100
40.3237649390 0.0263374280 0.2597738504
40.3237849390 0.0263496861 0.2598147690
40.3238049390 0.0263616461 0.2598544061
40.3238249390 0.0263733007 0.2598927915
40.3238449390 0.0263846442 0.2599298656
40.3238649390 0.0263956711 0.2599656284
40.3238849390 0.0264063757 0.2600000501
40.3239049390 0.0264167506 0.2600330710
40.3239249390 0.0264267903 0.2600647211
40.3239449390 0.0264364909 0.2600949705
40.3239649390 0.0264458470 0.2601237595
40.3239849390 0.0264548510 0.2601510882
40.3240049390 0.0264634993 0.2601769567
40.3240249390 0.0264717862 0.2602013350
40.3240449390 0.0264797099 0.2602241933
40.3240649390 0.0264872629 0.2602455020
40.3240849390 0.0264944434 0.2602652609
40.3241049390 0.0265012439 0.2602834702
40.3241249390 0.0265076645 0.2603000700
40.3241449390 0.0265136994 0.2603150904
40.3241649390 0.0265193451 0.2603285015
40.3241849390 0.0265245996 0.2603402734
40.3242049390 0.0265294593 0.2603503764
40.3242249390 0.0265339203 0.2603588700
40.3242449390 0.0265379809 0.2603656650
40.3242649390 0.0265416391 0.2603707910
40.3242849390 0.0265448932 0.2603742480
40.3243049390 0.0265477411 0.2603759766
40.3243249390 0.0265501812 0.2603760362
40.3243449390 0.0265522115 0.2603743672
40.3243649390 0.0265538301 0.2603709698
40.3243849390 0.0265550390 0.2603658736
40.3244049390 0.0265558343 0.2603590190
40.3244249390 0.0265562180 0.2603504658
40.3244449390 0.0265561882 0.2603401542
40.3244649390 0.0265557468 0.2603281438
40.3244849390 0.0265548918 0.2603143752
40.3245049390 0.0265536252 0.2602988780
40.3245249390 0.0265519489 0.2602816224
40.3245449390 0.0265498608 0.2602626681
40.3245649390 0.0265473649 0.2602419853
40.3245849390 0.0265444610 0.2602195740
40.3246049390 0.0265411530 0.2601954341
40.3246249390 0.0265374407 0.2601695955
40.3246449390 0.0265333261 0.2601420581
40.3246649390 0.0265288129 0.2601128221
40.3246849390 0.0265239049 0.2600819170
40.3247049390 0.0265186019 0.2600493133
40.3247249390 0.0265129097 0.2600150704
40.3247449390 0.0265068319 0.2599791884
40.3247649390 0.0265003704 0.2599416375
40.3247849390 0.0264935289 0.2599025071
40.3248049390 0.0264863130 0.2598617375
40.3248249390 0.0264787264 0.2598194182
40.3248449390 0.0264707729 0.2597755194
