Waveleght	Intensity	Error
658.4	0.09043	0.00042
658.43	0.08401	0.00052
658.48	0.08274	0.0006
658.52	0.08743	0.00038
658.56	0.08371	0.00042
658.6	0.08473	0.00027
658.64	0.08666	0.00033
658.68	0.08676	0.00027
658.72	0.08753	0.00041
658.76	0.08967	0.00041
658.8	0.08951	0.00033
658.84	0.09038	0.00046
658.88	0.08682	0.0006
658.92	0.08768	0.00023
658.95	0.08778	0.00048
659.0	0.08875	0.00031
659.04	0.09048	0.00031
659.07	0.08778	0.00036
659.12	0.09247	0.00042
659.16	0.09425	0.00034
659.19	0.08936	0.00046
659.24	0.08951	0.0006
659.28	0.08972	0.0004
659.31	0.09822	0.00034
659.36	0.08839	0.00042
659.4	0.0916	0.00052
659.43	0.09817	0.00023
659.48	0.09517	0.00052
659.52	0.09995	0.0005
659.56	0.0997	0.00056
659.6	0.10066	0.00044
659.64	0.09618	0.00047
659.68	0.09995	0.00055
659.72	0.10652	0.0004
659.76	0.0998	0.00025
659.8	0.10942	0.00069
659.84	0.10922	0.00046
659.88	0.10952	0.00052
659.92	0.11115	0.00059
659.95	0.10738	0.00047
660.0	0.11696	0.00031
660.04	0.11411	0.00052
660.07	0.11696	0.00031
660.12	0.11696	0.00038
660.16	0.11293	0.0004
660.19	0.11105	0.00034
660.24	0.11029	0.00036
660.28	0.11298	0.00034
660.31	0.12083	0.00064
660.36	0.11405	0.00041
660.4	0.114	0.00061
660.43	0.11421	0.00031
660.48	0.11227	0.00023
660.52	0.11599	0.00033
660.56	0.10586	0.00034
660.6	0.1083	0.0002
660.64	0.10718	0.00039
660.68	0.10173	0.00051
660.72	0.10209	0.00032
660.76	0.11024	0.00032
660.8	0.10652	0.0004
660.84	0.10194	0.00051
660.88	0.10005	0.00032
660.92	0.0942	0.00061
660.95	0.09715	0.00056
661.0	0.09629	0.00041
661.04	0.09608	0.00044
661.07	0.08951	0.00046
661.12	0.09155	0.0004
661.16	0.09415	0.00034
661.19	0.09211	0.00047
661.24	0.09018	0.00047
661.28	0.08656	0.00041
661.31	0.08687	0.00048
661.36	0.08498	0.00047
661.4	0.0887	0.00033
661.43	0.08412	0.00023
661.48	0.09124	0.00033
661.52	0.09242	0.00032
661.56	0.09323	0.00041
661.6	0.09333	0.00055
661.64	0.08391	0.00051
661.68	0.09236	0.00036
661.72	0.08768	0.00023
661.76	0.09328	0.00068
661.8	0.0915	0.00044
661.84	0.08682	0.00032
661.88	0.08977	0.00038
661.92	0.08972	0.00046
661.95	0.09338	0.00066
662.0	0.0942	0.00052
662.04	0.0942	0.00047
662.07	0.09058	0.00041
662.12	0.09318	0.00047
662.16	0.09104	0.00051
662.19	0.09155	0.00033
662.24	0.09425	0.00025
662.28	0.09058	0.00047
662.31	0.09211	0.00034
662.36	0.09053	0.00051
662.4	0.08396	0.00025
