Waveleght	Intensity	Error
608.6	0.11288	0.00044
608.64	0.11293	0.0004
608.68	0.11329	0.00023
608.72	0.11202	0.00025
608.76	0.11242	0.0004
608.80	0.10927	0.00036
608.84	0.10759	0.00038
608.88	0.111	0.00041
608.92	0.10484	0.00034
608.96	0.10469	0.00053
609.0	0.10372	0.00038
609.04	0.10189	0.00041
609.08	0.10357	0.00048
609.12	0.0999	0.00023
609.16	0.09807	0.00066
609.2	0.10194	0.00033
609.24	0.09995	0.00031
609.28	0.10021	0.00051
609.32	0.09445	0.00046
609.36	0.09802	1.38778e-17
609.4	0.1	0.00042
609.44	0.09425	0.00052
609.48	0.09695	0.00053
609.52	0.10082	0.00034
609.56	0.10087	0.00034
609.6	0.09909	0.00027
609.64	0.09715	0.00033
609.68	0.09517	0.00041
609.72	0.10504	0.00044
609.76	0.10178	0.00052
609.80	0.0999	0.00046
609.84	0.09629	0.00034
609.88	0.09618	0.00034
609.92	0.09802	0.00032
609.96	0.09623	0.00041
610.0	0.10097	0.00044
610.04	0.09812	0.00038
610.08	0.09903	0.00046
610.12	0.09216	0.00025
610.16	0.09236	0.00042
610.2	0.09802	0.00039
610.24	0.09776	0.00057
610.28	0.09898	0.00036
610.32	0.10204	0.00053
610.36	0.09598	0.00046
610.4	0.09501	0.00042
