Raman-Spectrum _CDCl3 _pol90as01.dat
27/09/2021
10:38:18
_CDCl3
_pol90as Temp: NON
X in nm	Y Signal 	Error Signal				
644.32000	0.11889	0.00032
644.36000	0.11421	0.00031
644.40000	0.11324	0.00036
644.44000	0.11319	0.00055
644.48000	0.11039	0.00056
644.52000	0.10382	0.00052
644.56000	0.10733	0.00046
644.60000	0.10825	0.00027
644.64000	0.09791	0.00031
644.68000	0.10545	0.00061
644.72000	0.10560	0.00053
644.76000	0.10647	0.00025
644.80000	0.10947	0.00034
644.84000	0.09807	0.00027
644.88000	0.10850	0.00047
644.92000	0.10189	0.00034
644.96000	0.10331	0.00041
645.00000	0.10183	0.00025
645.04000	0.10163	0.00058
645.08000	0.09878	0.00034
645.12000	0.10290	0.00041
645.16000	0.09160	0.00047
645.20000	0.09781	0.00034
645.24000	0.09990	0.00065
645.28000	0.10295	0.00033
645.32000	0.10295	0.00033
645.36000	0.09506	0.00055
645.40000	0.09786	0.00046
645.44000	0.10092	0.00033
645.48000	0.09328	0.00040
645.52000	0.10021	0.00023
645.56000	0.09333	0.00044
645.60000	0.09140	0.00039
645.64000	0.09165	0.00034
645.68000	0.09868	0.00046
645.72000	0.09725	0.00025
645.76000	0.09527	0.00041
645.80000	0.10357	0.00048
645.84000	0.09216	0.00047
645.88000	0.09802	0.00046
645.92000	0.09802	0.00039
645.96000	0.10087	0.00034
646.00000	0.09420	0.00034
646.04000	0.10377	0.00033
646.08000	0.09700	0.00051
646.12000	0.10178	0.00047
646.16000	0.10367	0.00048
646.20000	0.10372	0.00044
646.24000	0.10077	0.00034
646.28000	0.10194	0.00040
646.32000	0.10280	0.00034
646.36000	0.10209	0.00039
646.40000	0.11125	0.00039
646.44000	0.10632	0.00046
646.48000	0.11217	0.00031
646.52000	0.11207	0.00025
646.56000	0.11589	0.00070
646.60000	0.11869	0.00034
646.64000	0.12459	0.00044
646.68000	0.13101	0.00050
646.72000	0.13870	0.00027
646.76000	0.14236	0.00036
646.80000	0.14241	0.00031
646.84000	0.14532	0.00042
646.88000	0.16792	0.00051
646.92000	0.17444	0.00036
646.96000	0.18773	0.00020
647.00000	0.19618	0.00038
647.04000	0.21130	0.00047
647.08000	0.21079	0.00025
647.12000	0.22153	0.00047
647.16000	0.24017	0.00050
647.20000	0.25992	0.00039
647.24000	0.27688	0.00051
647.28000	0.29582	0.00034
647.32000	0.31572	0.00025
647.36000	0.33263	0.00031
647.40000	0.33242	0.00025
647.44000	0.33339	0.00023
647.48000	0.34887	0.00046
647.52000	0.33568	0.00050
647.56000	0.34872	0.00052
647.60000	0.34714	0.00046
647.64000	0.34867	0.00056
647.68000	0.34887	0.00046
647.72000	0.33283	0.00038
647.76000	0.34938	0.00046
647.80000	0.32805	0.00038
647.84000	0.32265	0.00044
647.88000	0.31903	0.00042
647.92000	0.30340	0.00034
647.96000	0.30753	0.00047
648.00000	0.30717	0.00031
648.04000	0.28726	0.00023
648.08000	0.27515	0.00048
648.12000	0.26109	0.00023
648.16000	0.23839	0.00040
648.20000	0.23004	0.00033
648.24000	0.20356	0.00040
648.28000	0.20371	0.00034
648.32000	0.18584	0.00034
648.36000	0.17714	0.00047
648.40000	0.16298	0.00047
648.44000	0.14241	0.00055
648.48000	0.14430	0.00048
648.52000	0.12912	0.00080
648.56000	0.12907	0.00023
648.60000	0.11416	0.00033
648.64000	0.11492	0.00031
648.68000	0.11232	0.00053
648.72000	0.10479	0.00023
648.76000	0.10458	0.00027
648.80000	0.09883	0.00047
648.84000	0.09832	0.00041
648.88000	0.09817	0.00023
648.92000	0.10448	0.00033
648.96000	0.10000	0.00027
649.00000	0.10295	0.00033
649.04000	0.09715	0.00046
649.08000	0.09975	0.00047
649.12000	0.09812	0.00064
649.16000	0.09807	0.00027
649.20000	0.09542	0.00036
649.24000	0.08839	0.00036
649.28000	0.09730	0.00034
649.32000	0.09527	0.00047
649.36000	0.08956	0.00052
649.40000	0.09700	0.00056
649.44000	0.09735	0.00046
649.48000	0.09715	0.00033
649.52000	0.09720	0.00025
649.56000	0.09435	0.00031
649.60000	0.09710	0.00031
649.64000	0.08956	0.00034
649.68000	0.09236	0.00048
649.72000	0.09175	0.00040
649.76000	0.09145	0.00036
649.80000	0.09522	0.00041
649.84000	0.09242	0.00039
649.88000	0.09527	0.00052
649.92000	0.09807	0.00027
649.96000	0.09761	0.00050
650.00000	0.09613	0.00051
650.04000	0.09639	0.00044
650.08000	0.09425	0.00041
650.12000	0.09511	0.00033
650.16000	0.09033	0.00048
650.20000	0.09328	0.00056
650.24000	0.09511	0.00040
650.28000	0.09898	0.00058
650.32000	0.09812	0.00044
650.36000	0.09817	0.00040
650.40000	0.09348	0.00042
650.44000	0.09328	0.00040
650.48000	0.09700	0.00046
650.52000	0.08956	0.00041
650.56000	0.09827	0.00052
650.60000	0.09629	0.00041
650.64000	0.09629	0.00041
650.68000	0.09226	0.00040
650.72000	0.09023	0.00051
650.76000	0.09685	0.00023
650.80000	0.09501	0.00062
650.84000	0.09048	0.00059
650.88000	0.09425	0.00041
650.92000	0.09415	0.00041
650.96000	0.09364	0.00052
651.00000	0.09557	0.00044
651.04000	0.09440	0.00027
651.08000	0.08951	0.00051
651.12000	0.09145	0.00048
651.16000	0.09236	0.00042
651.20000	0.09191	0.00039
651.24000	0.09226	0.00046
651.28000	0.09313	0.00041
651.32000	0.09623	0.00034
651.36000	0.09211	0.00041
651.40000	0.09445	0.00032
651.44000	0.09608	0.00050
651.48000	0.09175	0.00040
651.52000	0.09150	0.00038
651.56000	0.09455	0.00031
651.60000	0.09043	0.00042
651.64000	0.09231	0.00020
651.68000	0.08839	0.00048
651.72000	0.09399	0.00042
651.76000	0.09145	0.00042
651.80000	0.09140	0.00032
651.84000	0.08768	0.00023
651.88000	0.09399	0.00053
651.92000	0.09623	0.00025
651.96000	0.09140	0.00046
652.00000	0.09481	0.00046
652.04000	0.09058	0.00057
652.08000	0.09160	0.00025
652.12000	0.09160	0.00047
652.16000	0.09084	0.00036
652.20000	0.08911	0.00034
652.24000	0.09155	0.00051
652.28000	0.08564	0.00040
652.32000	0.08921	0.00046
652.36000	0.08829	0.00062
652.40000	0.08855	0.00047
652.44000	0.09430	0.00046
652.48000	0.08956	0.00034
652.52000	0.08676	0.00058
652.56000	0.09068	0.00041
652.60000	0.09328	0.00023
652.64000	0.09226	0.00033
652.68000	0.09130	0.00050
652.72000	0.09155	0.00046
652.76000	0.09323	0.00041
652.80000	0.08962	0.00047
652.84000	0.09405	0.00044
652.88000	0.09491	0.00027
652.92000	0.09425	0.00047
652.96000	0.09527	0.00034
653.00000	0.09522	0.00047
653.04000	0.09333	0.00044
653.08000	0.09231	0.00050
653.12000	0.08783	0.00023
653.16000	0.09725	0.00025
653.20000	0.09221	0.00025
653.24000	0.08941	0.00053
653.28000	0.08967	0.00025
653.32000	0.09160	0.00061
653.36000	0.08844	0.00059
653.40000	0.09328	0.00046
653.44000	0.09323	0.00034
653.48000	0.08829	0.00042
653.52000	0.09221	0.00047
653.56000	0.08972	0.00023
653.60000	0.08972	0.00040
653.64000	0.09343	0.00046
