Waveleght	Intensity	Error
660.26	0.17612	0.00025
660.3	0.17622	0.00034
660.33	0.17739	0.00027
660.38	0.17413	0.00025
660.42	0.17418	0.00034
660.45	0.17042	0.00071
660.5	0.17255	0.00052
660.54	0.17031	0.00039
660.57	0.17887	0.00044
660.62	0.17917	0.00041
660.66	0.17174	0.00038
660.69	0.17912	0.00033
660.74	0.17454	0.00056
660.78	0.17887	0.00031
660.81	0.17261	0.00047
660.85	0.18116	0.0004
660.9	0.18101	0.00051
660.93	0.18946	0.00047
660.97	0.17154	0.00047
661.02	0.17143	0.00031
661.06	0.17072	0.00038
661.09	0.16685	0.00059
661.14	0.16609	0.0006
661.18	0.17444	0.00042
661.21	0.17439	0.00023
661.26	0.17729	0.00033
661.3	0.17128	0.00042
661.33	0.1614	0.00025
661.38	0.17815	0.00047
661.42	0.17927	0.00047
661.45	0.16583	0.0002
661.5	0.16604	0.00041
661.54	0.17332	0.00015
661.57	0.17826	0.00041
661.62	0.17709	0.00033
661.66	0.16578	0.00042
661.69	0.17541	0.00023
661.74	0.17434	0.00053
661.78	0.17423	0.0004
661.81	0.17637	0.00027
661.85	0.17795	0.00051
661.9	0.17714	0.00034
661.93	0.17036	0.00015
661.97	0.16879	0.00039
662.02	0.17052	0.00041
662.06	0.16879	0.00039
662.09	0.16899	0.00034
662.14	0.17123	0.00055
662.18	0.17821	0.00047
662.21	0.17632	0.00055
662.26	0.1722	0.00033
662.3	0.1725	0.00046
662.33	0.18004	0.00042
662.38	0.18014	0.00056
662.42	0.17042	0.00031
662.45	0.16151	0.00023
662.5	0.17795	0.00039
662.54	0.17739	0.00027
662.57	0.17164	0.00034
662.62	0.17149	0.0004
662.66	0.17169	0.00051
662.69	0.17342	0.00027
662.74	0.16802	0.00052
662.78	0.17994	0.00053
662.81	0.17138	0.00048
662.85	0.17846	0.00039
662.9	0.17347	0.00031
662.93	0.16955	0.00041
662.97	0.16945	0.00023
663.02	0.17627	0.00046
663.06	0.17342	0.00042
663.09	0.17882	0.0004
663.14	0.1752	0.00041
663.18	0.17744	0.00046
663.21	0.17057	0.00034
663.26	0.17057	0.00052
663.3	0.17357	0.00025
663.33	0.17556	0.0004
663.38	0.17637	0.00015
663.42	0.16212	0.00053
663.45	0.17535	0.00048
663.5	0.16955	0.00025
663.54	0.17357	0.00025
663.57	0.17347	0.00031
663.62	0.17541	0.00023
663.66	0.17994	0.00036
663.69	0.18141	0.00031
663.74	0.17632	0.00044
663.78	0.18839	0.00047
663.81	0.17235	0.00056
663.85	0.17235	0.00032
663.9	0.18116	0.00056
663.93	0.17535	0.00027
663.97	0.18106	0.00048
664.02	0.18096	0.00053
664.06	0.17627	0.00056
664.09	0.17805	0.00038
664.14	0.17815	0.00034
664.18	0.17342	0.00027
664.21	0.18386	0.00041
664.26	0.17892	0.00053
664.3	0.186	0.00038
664.33	0.18589	0.00047
664.38	0.17927	0.00025
664.42	0.18503	0.00062
664.45	0.18467	0.00055
664.5	0.18778	0.00023
664.54	0.19699	0.00047
664.57	0.19043	0.00034
664.62	0.18752	0.0005
664.66	0.19801	0.00061
664.69	0.19888	0.00036
664.74	0.19893	0.00044
664.78	0.19053	0.0004
664.81	0.19012	0.00036
664.85	0.19796	0.00033
664.9	0.18869	0.00062
664.93	0.19333	0.00031
664.97	0.18936	0.00034
665.02	0.18645	0.00046
665.06	0.18681	0.00057
