Raman-Spectrum _CCl4 _aspol001.dat
27/09/2021
11:37:54
_CCl4
_aspol0 Temp: NON
X in nm	Y Signal 	Error Signal				
646.76000	0.20168	0.00025
646.80000	0.20183	0.00042
646.84000	0.19536	0.00038
646.88000	0.20010	0.00034
646.92000	0.19699	0.00034
646.96000	0.18650	0.00031
647.00000	0.18630	0.00025
647.04000	0.19424	0.00032
647.08000	0.20086	0.00039
647.12000	0.19155	0.00046
647.16000	0.18783	0.00047
647.20000	0.19521	0.00042
647.24000	0.19246	0.00025
647.28000	0.18401	0.00036
647.32000	0.18386	0.00047
647.36000	0.19526	0.00051
647.40000	0.19516	0.00038
647.44000	0.19613	0.00040
647.48000	0.19241	0.00034
647.52000	0.18493	0.00046
647.56000	0.19241	0.00052
647.60000	0.19236	0.00046
647.64000	0.18406	0.00056
647.68000	0.19134	0.00040
647.72000	0.18757	0.00027
647.76000	0.18508	0.00046
647.80000	0.18482	0.00047
647.84000	0.19241	0.00025
647.88000	0.17810	0.00046
647.92000	0.17810	0.00023
647.96000	0.18457	0.00039
648.00000	0.17826	0.00047
648.04000	0.18656	0.00036
648.08000	0.17841	0.00036
648.12000	0.18029	0.00052
648.16000	0.17541	0.00046
648.20000	0.17535	0.00048
648.24000	0.18752	0.00044
648.28000	0.19048	0.00025
648.32000	0.19323	0.00051
648.36000	0.18401	0.00048
648.40000	0.18482	0.00047
648.44000	0.18386	0.00034
648.48000	0.18396	0.00031
648.52000	0.18401	0.00036
648.56000	0.17912	0.00033
648.60000	0.19715	0.00051
648.64000	0.19221	0.00032
648.68000	0.18309	0.00062
648.72000	0.18488	0.00047
648.76000	0.19888	0.00036
648.80000	0.19883	0.00056
648.84000	0.18569	0.00050
648.88000	0.18126	0.00041
648.92000	0.18880	0.00040
648.96000	0.19053	0.00046
649.00000	0.18834	0.00052
649.04000	0.17734	0.00031
649.08000	0.17739	0.00015
649.12000	0.18279	0.00025
649.16000	0.18778	0.00033
649.20000	0.18299	0.00053
649.24000	0.18309	0.00058
649.28000	0.18966	0.00064
649.32000	0.17709	0.00023
649.36000	0.18757	0.00027
649.40000	0.18737	0.00047
649.44000	0.18386	0.00047
649.48000	0.18778	0.00040
649.52000	0.19032	0.00046
649.56000	0.18269	0.00046
649.60000	0.18752	0.00031
649.64000	0.19587	0.00050
649.68000	0.19618	0.00038
649.72000	0.18269	0.00023
649.76000	0.19806	0.00041
649.80000	0.18930	0.00033
649.84000	0.19027	0.00038
649.88000	0.19323	0.00039
649.92000	0.18376	0.00047
649.96000	0.18381	0.00034
650.00000	0.18569	0.00038
650.04000	0.19516	0.00038
650.08000	0.19058	0.00050
650.12000	0.18864	0.00039
650.16000	0.19735	0.00027
650.20000	0.18309	0.00042
650.24000	0.19618	0.00044
650.28000	0.19582	0.00036
650.32000	0.19251	0.00047
650.36000	0.19511	0.00051
650.40000	0.18951	0.00046
650.44000	0.20056	0.00025
650.48000	0.19419	0.00027
650.52000	0.19343	0.00052
650.56000	0.19312	0.00044
650.60000	0.19526	0.00039
650.64000	0.19053	0.00023
650.68000	0.19872	0.00044
650.72000	0.20117	0.00052
650.76000	0.20076	0.00038
650.80000	0.19872	0.00044
650.84000	0.19867	0.00040
650.88000	0.19597	0.00047
650.92000	0.21400	0.00044
650.96000	0.21013	0.00055
651.00000	0.21771	0.00015
651.04000	0.22036	0.00023
651.08000	0.21120	0.00040
651.12000	0.21497	0.00033
651.16000	0.21476	0.00023
651.20000	0.21201	0.00053
651.24000	0.22550	0.00047
651.28000	0.21975	0.00048
651.32000	0.22912	0.00047
651.36000	0.22484	0.00042
651.40000	0.21853	0.00040
651.44000	0.21858	0.00038
651.48000	0.22973	0.00051
651.52000	0.22057	0.00046
651.56000	0.23762	0.00050
651.60000	0.22530	0.00039
651.64000	0.21965	0.00048
651.68000	0.22886	0.00039
651.72000	0.22255	0.00034
651.76000	0.22225	0.00032
651.80000	0.22622	0.00050
651.84000	0.22362	0.00033
651.88000	0.22871	0.00046
651.92000	0.21863	0.00036
651.96000	0.21675	0.00031
652.00000	0.21797	0.00057
652.04000	0.21771	0.00027
652.08000	0.22143	0.00041
652.12000	0.21410	0.00032
652.16000	0.21115	0.00055
652.20000	0.20264	0.00025
652.24000	0.20748	0.00056
652.28000	0.20112	0.00041
652.32000	0.20117	0.00041
652.36000	0.19684	0.00027
652.40000	0.20015	0.00047
652.44000	0.18920	0.00042
652.48000	0.20076	0.00050
652.52000	0.19995	0.00038
652.56000	0.19424	0.00032
652.60000	0.18264	0.00031
652.64000	0.18269	0.00033
652.68000	0.19618	0.00031
652.72000	0.18304	0.00032
652.76000	0.18895	0.00047
652.80000	0.18202	0.00039
652.84000	0.18391	0.00060
652.88000	0.18849	0.00040
652.92000	0.18844	0.00034
652.96000	0.18752	0.00020
653.00000	0.17525	0.00040
653.04000	0.18391	0.00040
653.08000	0.18488	0.00052
653.12000	0.18650	0.00031
653.16000	0.18574	0.00033
653.20000	0.17663	0.00047
653.24000	0.17617	0.00034
653.28000	0.18961	0.00042
653.32000	0.18493	0.00051
653.36000	0.17989	0.00050
653.40000	0.18202	0.00039
653.44000	0.18946	0.00041
653.48000	0.18284	0.00047
653.52000	0.18284	0.00065
653.56000	0.17174	0.00050
653.60000	0.18961	0.00048
653.64000	0.17815	0.00041
653.68000	0.18569	0.00059
653.72000	0.17922	0.00041
653.76000	0.18503	0.00048
653.80000	0.18447	0.00038
653.84000	0.19231	0.00044
653.88000	0.18864	0.00046
653.92000	0.17154	0.00025
653.96000	0.18218	0.00056
654.00000	0.17810	0.00040
654.04000	0.17627	0.00051
654.08000	0.18564	0.00058
654.12000	0.18594	0.00040
654.16000	0.18116	0.00033
654.20000	0.17831	0.00033
654.24000	0.18859	0.00036
654.28000	0.18299	0.00036
654.32000	0.18208	0.00036
654.36000	0.18085	0.00040
654.40000	0.18106	0.00048
654.44000	0.18650	0.00055
654.48000	0.17714	0.00041
654.52000	0.18101	0.00039
654.56000	0.18284	0.00047
654.60000	0.18488	0.00041
654.64000	0.18192	0.00031
654.68000	0.18197	0.00027
654.72000	0.18202	0.00039
654.76000	0.17759	0.00040
654.80000	0.18218	0.00046
654.84000	0.19175	0.00036
654.88000	0.19058	0.00038
