Raman-Spectrum _CHBr3 _spol9001.dat
27/09/2021
16:18:21
_CHBr3
_spol90 Temp: NON
X in nm	Y Signal 	Error Signal				
587.60000	0.16482	0.00031
587.64000	0.15260	0.00055
587.68000	0.14725	0.00040
587.72000	0.13961	0.00056
587.76000	0.13936	0.00044
587.80000	0.14623	0.00040
587.84000	0.13966	0.00038
587.88000	0.14053	0.00025
587.92000	0.13473	0.00036
587.96000	0.13187	0.00041
588.00000	0.13371	0.00036
588.04000	0.13411	0.00053
588.08000	0.12347	0.00039
588.12000	0.12531	0.00034
588.16000	0.11696	0.00031
588.20000	0.11971	0.00034
588.24000	0.11487	0.00036
588.28000	0.11385	0.00048
588.32000	0.10820	0.00039
588.36000	0.10840	0.00041
588.40000	0.10555	0.00055
588.44000	0.11278	0.00051
588.48000	0.11197	0.00034
588.52000	0.10917	0.00015
588.56000	0.11304	0.00034
588.60000	0.10372	0.00044
588.64000	0.10382	0.00034
588.68000	0.10173	0.00051
588.72000	0.10845	0.00041
588.76000	0.11762	0.00041
588.80000	0.11125	0.00032
588.84000	0.11467	0.00046
588.88000	0.10835	0.00040
588.92000	0.11416	0.00040
588.96000	0.11411	0.00034
589.00000	0.11217	0.00038
589.04000	0.11685	0.00032
589.08000	0.11507	0.00061
589.12000	0.11436	0.00062
589.16000	0.12928	0.00034
589.20000	0.13325	0.00038
589.24000	0.13294	0.00025
589.28000	0.12077	0.00040
589.32000	0.13004	0.00053
589.36000	0.12719	0.00046
589.40000	0.13289	0.00041
589.44000	0.13106	0.00042
589.48000	0.13844	0.00034
589.52000	0.13829	0.00036
589.56000	0.13661	0.00031
589.60000	0.13691	0.00041
589.64000	0.14323	0.00031
589.68000	0.14333	0.00046
589.72000	0.15199	0.00051
589.76000	0.14730	0.00055
589.80000	0.15743	0.00040
589.84000	0.15743	0.00040
589.88000	0.15748	0.00044
589.92000	0.15361	0.00044
589.96000	0.15168	0.00041
590.00000	0.14990	0.00042
590.04000	0.15713	0.00036
590.08000	0.16191	0.00041
590.12000	0.16207	0.00020
590.16000	0.15560	0.00048
590.20000	0.15759	0.00051
590.24000	0.15733	0.00034
590.28000	0.15672	0.00056
590.32000	0.15000	0.00036
590.36000	0.15000	0.00027
590.40000	0.15244	0.00027
590.44000	0.15260	0.00050
590.48000	0.14603	0.00040
590.52000	0.15438	0.00051
590.56000	0.15092	0.00036
590.60000	0.15086	0.00031
590.64000	0.14806	0.00040
590.68000	0.14252	0.00041
590.72000	0.14221	0.00059
590.76000	0.14343	0.00055
590.80000	0.13951	0.00052
590.84000	0.13936	0.00038
590.88000	0.13671	0.00032
590.92000	0.13936	0.00038
590.96000	0.13854	0.00034
591.00000	0.13854	0.00034
591.04000	0.13579	0.00059
591.08000	0.12719	0.00023
591.12000	0.13305	0.00031
591.16000	0.13030	0.00025
591.20000	0.13758	0.00040
591.24000	0.12541	0.00031
591.28000	0.12831	0.00034
591.32000	0.12821	0.00033
591.36000	0.12251	0.00036
591.40000	0.12057	0.00046
591.44000	0.12067	0.00041
591.48000	0.12322	0.00047
591.52000	0.11691	0.00027
591.56000	0.11741	0.00048
591.60000	0.11787	0.00046
591.64000	0.11976	0.00056
591.68000	0.11965	0.00041
591.72000	0.12439	0.00020
591.76000	0.11599	0.00023
591.80000	0.12139	0.00036
591.84000	0.11584	0.00039
591.88000	0.11599	0.00056
591.92000	0.11696	0.00020
591.96000	0.11477	0.00042
592.00000	0.11105	0.00034
592.04000	0.11217	0.00038
592.08000	0.11614	0.00025
592.12000	0.11594	0.00038
592.16000	0.11100	0.00034
592.20000	0.11125	0.00046
592.24000	0.10744	0.00047
592.28000	0.10927	0.00058
592.32000	0.11507	0.00025
592.36000	0.11426	0.00048
592.40000	0.11115	0.00038
592.44000	0.11808	0.00052
592.48000	0.11803	0.00040
592.52000	0.10906	0.00040
592.56000	0.11110	0.00051
592.60000	0.10637	0.00034
592.64000	0.11008	0.00040
592.68000	0.11293	0.00033
592.72000	0.11283	0.00053
592.76000	0.11293	0.00046
592.80000	0.11309	0.00041
592.84000	0.10749	0.00025
592.88000	0.10927	0.00053
592.92000	0.11314	0.00046
592.96000	0.11044	0.00034
593.00000	0.10922	0.00046
593.04000	0.11589	0.00048
593.08000	0.11579	0.00048
593.12000	0.11599	0.00046
593.16000	0.11421	0.00050
593.20000	0.11579	0.00058
593.24000	0.11782	0.00042
593.28000	0.11762	0.00052
593.32000	0.12077	0.00040
593.36000	0.12057	0.00040
593.40000	0.11212	0.00040
593.44000	0.11996	0.00042
593.48000	0.11003	0.00041
593.52000	0.11100	0.00034
593.56000	0.11797	0.00038
593.60000	0.11298	0.00041
593.64000	0.12337	0.00068
593.68000	0.12312	0.00046
593.72000	0.11864	0.00025
593.76000	0.11304	0.00052
593.80000	0.11604	0.00041
593.84000	0.11507	0.00052
593.88000	0.12067	0.00025
593.92000	0.11971	0.00052
593.96000	0.11950	0.00044
594.00000	0.12149	0.00036
594.04000	0.11467	0.00033
594.08000	0.11034	0.00050
594.12000	0.11680	0.00036
594.16000	0.11685	0.00068
594.20000	0.11894	0.00042
594.24000	0.11859	0.00034
594.28000	0.11512	0.00057
594.32000	0.11497	0.00033
594.36000	0.11411	0.00034
594.40000	0.11217	0.00031
594.44000	0.11110	0.00046
594.48000	0.11130	0.00042
594.52000	0.10637	0.00041
594.56000	0.10621	0.00015
594.60000	0.10723	0.00053
594.64000	0.10453	0.00038
594.68000	0.10917	0.00036
594.72000	0.10825	0.00027
594.76000	0.10555	0.00044
594.80000	0.11013	0.00044
594.84000	0.11034	0.00038
594.88000	0.10886	0.00033
594.92000	0.11044	0.00047
594.96000	0.11227	0.00032
595.00000	0.10723	0.00048
595.04000	0.11319	0.00050
595.08000	0.11125	0.00039
595.12000	0.11120	0.00036
595.16000	0.11110	0.00040
595.20000	0.11864	0.00025
595.24000	0.11125	0.00051
595.28000	0.10820	0.00032
595.32000	0.11110	0.00046
595.36000	0.11604	0.00047
595.40000	0.10922	0.00032
595.44000	0.10922	0.00046
595.48000	0.11507	0.00052
