Raman-Spectrum _CHBr3 _aspol001.dat
27/09/2021
15:44:59
_CHBr3
_aspol0 Temp: NON
X in nm	Y Signal 	Error Signal				
654.72000	0.17525	0.00046
654.76000	0.17322	0.00056
654.80000	0.17413	0.00041
654.84000	0.17143	0.00031
654.88000	0.17999	0.00039
654.92000	0.17637	0.00048
654.96000	0.18202	0.00032
655.00000	0.18192	0.00031
655.04000	0.18090	0.00038
655.08000	0.18208	0.00036
655.12000	0.18126	0.00034
655.16000	0.18396	0.00038
655.20000	0.18202	0.00046
655.24000	0.18564	0.00042
655.28000	0.17332	0.00036
655.32000	0.17317	0.00047
655.36000	0.18574	0.00040
655.40000	0.18187	0.00046
655.44000	0.17846	0.00060
655.48000	0.17327	0.00031
655.52000	0.17994	0.00053
655.56000	0.16538	0.00040
655.60000	0.16507	0.00023
655.64000	0.17235	0.00046
655.68000	0.17164	0.00041
655.72000	0.16426	0.00042
655.76000	0.16420	0.00056
655.80000	0.15010	0.00033
655.84000	0.15275	0.00041
655.88000	0.15239	0.00038
655.92000	0.15173	0.00041
655.96000	0.15743	0.00033
656.00000	0.15265	0.00060
656.04000	0.14964	0.00034
656.08000	0.15020	0.00034
656.12000	0.14628	0.00038
656.16000	0.14903	0.00031
656.20000	0.14883	0.00068
656.24000	0.13620	0.00060
656.28000	0.14430	0.00053
656.32000	0.14440	0.00048
656.36000	0.14058	0.00047
656.40000	0.14720	0.00025
656.44000	0.13946	0.00041
656.48000	0.13936	0.00064
656.52000	0.14440	0.00036
656.56000	0.14618	0.00047
656.60000	0.13865	0.00031
656.64000	0.14516	0.00041
656.68000	0.15168	0.00052
656.72000	0.14990	0.00048
656.76000	0.14313	0.00047
656.80000	0.14318	0.00023
656.84000	0.14822	0.00041
656.88000	0.14806	0.00040
656.92000	0.14226	0.00053
656.96000	0.15382	0.00025
657.00000	0.14404	0.00034
657.04000	0.14700	0.00038
657.08000	0.14694	0.00027
657.12000	0.14613	0.00041
657.16000	0.14801	0.00038
657.20000	0.13742	0.00047
657.24000	0.14913	0.00025
657.28000	0.15295	0.00015
657.32000	0.13875	0.00032
657.36000	0.13844	0.00025
657.40000	0.14343	0.00050
657.44000	0.14980	0.00023
657.48000	0.14511	0.00034
657.52000	0.14806	0.00056
657.56000	0.14593	0.00036
657.60000	0.14806	0.00060
657.64000	0.14068	0.00031
657.68000	0.14063	0.00023
657.72000	0.14313	0.00025
657.76000	0.14801	0.00044
657.80000	0.14038	0.00031
657.84000	0.14048	0.00041
657.88000	0.14990	0.00048
657.92000	0.14700	0.00031
657.96000	0.14730	0.00038
658.00000	0.14425	0.00038
658.04000	0.14710	0.00034
658.08000	0.15377	0.00041
658.12000	0.15285	0.00023
658.16000	0.14817	0.00065
658.20000	0.15372	0.00052
658.24000	0.14715	0.00025
658.28000	0.14715	0.00041
658.32000	0.15005	0.00044
658.36000	0.14623	0.00056
658.40000	0.14980	0.00023
658.44000	0.14720	0.00034
658.48000	0.14725	0.00040
658.52000	0.15183	0.00033
