Parameters:
     Ampl. 1=     3477.69
    Lifet. 1=       2.917
     Ampl. 2=      230.85
    Lifet. 2=           0
     Backgr.=      189.46
     Backgr.=           0
       Shift=           0

X²: 1.713
tau_amp: 2.74 ns; tau_int: 2.92 ns

Time[ns]	         IRF	       Decay	         Fit	  Resids.
  9.2480	           0	        1072	      1111.6	  -1.2104
  9.2640	           0	        1096	      1106.6	  -0.3198
  9.2800	           0	        1039	      1101.6	  -1.9411
  9.2960	           0	        1060	      1096.6	  -1.1236
  9.3120	           0	        1057	      1091.6	  -1.0648
  9.3280	           0	        1081	      1086.7	  -0.1729
  9.3440	           0	        1029	      1081.8	  -1.6452
  9.3600	           0	        1081	      1076.9	   0.1249
  9.3760	           0	        1056	      1072.0	  -0.4936
  9.3920	           0	        1041	      1067.2	  -0.8124
  9.4080	           0	        1002	      1062.4	  -1.9085
  9.4240	           0	        1072	      1057.6	   0.4387
  9.4400	           0	        1029	      1052.9	  -0.7447
  9.4560	           0	        1080	      1048.2	   0.9687
  9.4720	           0	        1076	      1043.5	   0.9918
  9.4880	           0	        1069	      1038.8	   0.9238
  9.5040	           0	         998	      1034.1	  -1.1431
  9.5200	           0	         999	      1029.5	  -0.9649
  9.5360	           0	        1049	      1024.9	   0.7431
  9.5520	           0	         945	      1020.4	  -2.4490
